cell_id,x_m,y_m,z_m,volume_m3,overset_cell_type,zone_id,U_x_m_per_s,U_y_m_per_s,U_z_m_per_s,T_K,p_Pa,rho_kg_per_m3,k_m2_per_s2,epsilon_m2_per_s3,nut_m2_per_s,alphat_kg_per_m_s
913,1.675,0.0,-1.5,0.0003333,0,0,1.10652175015,0.0,0.0328304152873,299.999888142,99999.9134055,1.1586220777,9.79915615582e-14,4.17005248126e-14,2.07242272412e-14,2.4011547225e-14
914,1.725,2.6377265035e-18,-1.5,0.0003333,0,0,1.10320137079,0.0,0.0319425024106,299.999891822,99999.9175803,1.15862211186,9.61304289644e-14,4.06908396812e-14,2.04393753011e-14,2.36815121765e-14
915,1.775,9.43491185463e-19,-1.5,0.0003333,0,0,1.09999356685,0.0,0.0310383311807,299.999895368,99999.9215957,1.15862214469,9.42892795319e-14,4.00994915374e-14,1.99539223676e-14,2.31190563287e-14
916,1.825,0.0,-1.5,0.0003333,0,0,1.0968973752,0.0,0.0301244473352,299.999898782,99999.9254535,1.15862217621,9.24368194039e-14,4.01872028114e-14,1.91357160623e-14,2.21710649874e-14
917,1.875,0.0,-1.5,0.0003333,0,0,1.09391133469,0.0,0.0292066965134,299.999902067,99999.9291563,1.15862220643,9.0520939851e-14,4.13927093136e-14,1.78162691417e-14,2.06423250633e-14
918,1.925,0.0,-1.5,0.0003333,0,0,1.09103355689,0.0,0.0282902686473,299.999905225,99999.9327072,1.15862223538,8.84560085627e-14,4.4420676709e-14,1.58530203218e-14,1.83676618427e-14
919,1.975,2.6377265035e-18,-1.5,0.0003333,0,0,1.08826179094,0.0,0.0273797423113,299.99990826,99999.9361096,1.15862226308,8.61055280745e-14,5.03341417547e-14,1.32568978746e-14,1.53597370169e-14
920,2.025,0.0,-1.5,0.0003333,0,0,1.08559348287,0.0,0.0264791286,299.999911175,99999.9393674,1.15862228957,8.32616113595e-14,6.06072100269e-14,1.02945612095e-14,1.19275080786e-14
921,2.075,0.0,-1.5,0.0003333,0,0,1.08302582932,0.0,0.0255919143669,299.999913974,99999.9424847,1.15862231488,7.96256184257e-14,7.70685373477e-14,7.4040787526e-15,8.57853086389e-15
922,2.125,0.0,-1.5,0.0003333,0,0,1.08055582603,0.0,0.0247211044071,299.999916662,99999.9454661,1.15862233905,7.47955072029e-14,1.01699847519e-13,4.95077547389e-15,5.73607905965e-15
923,2.175,0.0,-1.5,0.0003333,0,0,1.07818031137,0.0,0.0238692623545,299.999919241,99999.948316,1.15862236211,6.82564309785e-14,1.36455077066e-13,3.07284010467e-15,3.56026126044e-15
924,2.225,0.0,-1.5,0.0003333,0,0,1.07589600506,0.0,0.0230385500986,299.999921717,99999.9510391,1.1586223841,5.9332126088e-14,1.83817379845e-13,1.72359712133e-15,1.99699820594e-15
925,2.275,0.0,-1.5,0.0003333,0,0,1.07369954233,0.0,0.0222307655878,299.999924093,99999.9536402,1.15862240506,4.6922713004e-14,2.5030150047e-13,7.91672000516e-16,9.17248917256e-16
926,2.325,0.0,-1.5,0.0003333,0,0,1.07158750387,0.0,0.0214473787005,299.999926374,99999.9561242,1.15862242503,2.84646764278e-14,3.57137833738e-13,2.04182798583e-16,2.36570769244e-16
927,2.375,0.0,-1.5,0.0003333,0,0,1.06955644182,0.0,0.0206895653691,299.999928564,99999.9584957,1.15862244405,3.15445154686e-15,5.50662959229e-13,1.62631387407e-18,1.88428375557e-18
928,2.425,0.0,-1.5,0.0003333,0,0,1.06760290228,0.0,0.0199582395514,299.999930668,99999.9607597,1.15862246216,1e-15,8.94614613392e-13,1.00601978386e-19,1.16559711895e-19
929,2.475,0.0,-1.5,0.0003333,0,0,1.06572344423,0.0,0.0192540832528,299.999932688,99999.9629207,1.1586224794,1e-15,1.48132649723e-12,6.07563559879e-20,7.03936798137e-20
930,2.525,0.0,-1.5,0.0003333,0,0,1.06391465569,0.0,0.0185775744715,299.99993463,99999.9649835,1.1586224958,1e-15,2.46279996734e-12,3.65437718018e-20,4.23404360908e-20
931,2.575,0.0,-1.5,0.0003333,0,0,1.06217316686,0.0,0.0179290130867,299.999936498,99999.9669527,1.1586225114,1e-15,4.08802456175e-12,2.20155233024e-20,2.55076808984e-20
932,2.625,0.0,-1.5,0.0003333,0,0,1.06049566101,0.0,0.0173085447317,299.999938294,99999.9688326,1.15862252624,1e-15,6.75932263162e-12,1.33149436571e-20,1.54269936567e-20
933,2.675,0.0,-1.5,0.0003333,0,0,1.05887888301,0.0,0.0167161827225,299.999940024,99999.9706278,1.15862254036,1e-15,1.11214300062e-11,8.09248450512e-21,9.37613495513e-21
934,2.725,-3.58121768897e-18,-1.5,0.0003333,0,0,1.05731964602,0.0,0.0161518280386,299.999941691,99999.9723424,1.15862255379,1e-15,1.82010591867e-11,4.94476717408e-21,5.72911877111e-21
935,2.775,3.58121768897e-18,-1.5,0.0003333,0,0,1.05581483633,0.0,0.0156152875055,299.999943298,99999.9739805,1.15862256656,1e-15,2.9624052058e-11,3.0380718959e-21,3.51997865742e-21
936,2.825,0.0,-1.5,0.0003333,0,0,1.05436141678,0.0,0.0151062902522,299.999944849,99999.9755464,1.15862257871,1e-15,4.79516027288e-11,1.8768924265e-21,2.17460994315e-21
937,2.875,0.0,-1.5,0.0003333,0,0,1.05295642884,0.0,0.0146245024892,299.999946347,99999.9770437,1.15862259027,1.40760482946e-15,7.71987227198e-11,2.30990378791e-21,2.67630671004e-21
938,2.925,0.0,-1.5,0.0003333,0,0,1.05159699356,0.0,0.0141695407269,299.999947795,99999.9784764,1.15862260128,2.4555314386e-15,1.2363092316e-10,4.38941248892e-21,5.085672516e-21
939,2.975,-3.58121768897e-18,-1.5,0.0003333,0,0,1.05028031154,0.0,0.0137409836422,299.999949197,99999.9798481,1.15862261176,4.25934676604e-15,1.96984749597e-10,8.28888095116e-21,9.60368489616e-21
940,3.025,3.58121768897e-18,-1.5,0.0003333,0,0,1.04900366213,0.0,0.0133383825081,299.999950556,99999.9811624,1.15862262173,7.34523138138e-15,3.12333084485e-10,1.55466020263e-20,1.80126447988e-20
941,3.075,0.0,-1.5,0.0003333,0,0,1.04776440186,0.0,0.0129612704733,299.999951874,99999.9824226,1.15862263124,1.25921395483e-14,4.92930463066e-10,2.89504892181e-20,3.35426919936e-20
942,3.125,0.0,-1.5,0.0003333,0,0,1.04655996239,0.0,0.0126091706934,299.999953155,99999.9836322,1.15862264031,2.14591616945e-14,7.7454774101e-10,5.35081359898e-20,6.19957377985e-20
943,3.175,0.0,-1.5,0.0003333,0,0,1.04538784802,0.0,0.0122816034333,299.999954401,99999.9847944,1.15862264896,3.63535049302e-14,1.21207142103e-09,9.81311470598e-20,1.13696969552e-19
944,3.225,-3.58121768897e-18,-1.5,0.0003333,0,0,1.0442456327,0.0,0.0119780923126,299.999955614,99999.9859123,1.15862265722,6.12224467687e-14,1.88955086995e-09,1.78527566691e-19,2.06846083708e-19
945,3.275,3.58121768897e-18,-1.5,0.0003333,0,0,1.04313095684,0.0,0.0116981696836,299.999956798,99999.986989,1.15862266512,1.0250000099e-13,2.9355050739e-09,3.22112377414e-19,3.73206701188e-19
946,3.325,0.0,-1.5,0.0003333,0,0,1.04204152381,0.0,0.0114413813053,299.999957955,99999.9880274,1.15862267268,1.70612382968e-13,4.54627337822e-09,5.76246180557e-19,6.67651889841e-19
947,3.375,0.0,-1.5,0.0003333,0,0,1.04097509607,0.0,0.0112072903203,299.999959087,99999.9890303,1.15862267993,2.82359605333e-13,7.02170823571e-09,1.0218916771e-18,1.18398687352e-18
948,3.425,0.0,-1.5,0.0003333,0,0,1.03992949119,0.0,0.0109954805874,299.999960197,99999.9900007,1.15862268688,4.64665189789e-13,1.08198753399e-08,1.79597600376e-18,2.08085854305e-18
949,3.475,-3.58121768897e-18,-1.5,0.0003333,0,0,1.03890257682,0.0,0.0108055596037,299.999961286,99999.9909411,1.15862269357,7.6045559045e-13,1.66411483621e-08,3.12756922308e-18,3.62367267757e-18
950,3.525,3.58121768897e-18,-1.5,0.0003333,0,0,1.03789226875,0.0,0.0106371606821,299.999962358,99999.9918542,1.15862270001,1.23784846819e-12,2.5557965706e-08,5.39574222395e-18,6.25162942405e-18
951,3.575,0.0,-1.5,0.0003333,0,0,1.03689651486,0.0,0.0104899447539,299.999963414,99999.9927426,1.15862270622,2.00447950298e-12,3.92158477592e-08,9.22112991741e-18,1.06838104993e-17
952,3.625,0.0,-1.5,0.0003333,0,0,1.03591333463,0.0,0.0103636017758,299.999964456,99999.9936089,1.15862271223,3.2298202671e-12,6.01461327685e-08,1.56095905586e-17,1.80856261498e-17
953,3.675,0.0,-1.5,0.0003333,0,0,1.03494062798,0.0,0.0102578507965,299.999965487,99999.9944554,1.15862271805,5.1799680329e-12,9.22546042354e-08,2.6176321648e-17,3.03284809364e-17
954,3.725,-3.58121768897e-18,-1.5,0.0003333,0,0,1.03397692437,0.0,0.0101724433188,299.999966508,99999.995285,1.15862272372,8.27202258233e-12,1.41588029754e-07,4.34950058626e-17,5.03943021607e-17
955,3.775,3.58121768897e-18,-1.5,0.0003333,0,0,1.033018264,0.0,0.0101071494453,299.999967523,99999.9960986,1.15862272922,1.31595121456e-11,2.17540819136e-07,7.16442479803e-17,8.30086541279e-17
956,3.825,0.0,-1.5,0.0003333,0,0,1.03207093956,0.0,0.0100618168598,299.999968525,99999.9969048,1.15862273469,2.08676785581e-11,3.3475884884e-07,1.17073531864e-16,1.35644055647e-16
957,3.875,0.0,-1.5,0.0003333,0,0,1.03109911401,0.0,0.0100361088236,299.999969552,99999.9976801,1.1586227397,3.30102651296e-11,5.16143315736e-07,1.90007273878e-16,2.20146748223e-16
958,3.925,0.0,-1.5,0.0003333,0,0,1.03023971267,0.0,0.0100306390567,299.999970464,99999.9985338,1.15862274607,5.21433360689e-11,7.97558187089e-07,3.06815826903e-16,3.55483795903e-16
959,3.975,-3.58121768897e-18,-1.5,0.0003333,0,0,1.02892001626,0.0,0.0100420125,299.999971845,99999.9990301,1.15862274647,8.23269266738e-11,1.23407077902e-06,4.94295033452e-16,5.72701469227e-16
960,-1.975,0.0,-1.433335,0.00033335,0,0,1.0000896143,0.0,-0.0030056173726,299.999999906,100000.046884,1.15862319259,5.29118418192e-05,0.07398897414,3.40550295975e-09,3.9456947116e-09
961,-1.925,0.0,-1.433335,0.00033335,0,0,1.00042855271,0.0,-0.00601829212367,299.999999556,100000.046676,1.15862319154,1.39751025715e-06,0.00103086294135,1.70510681531e-10,1.97557630027e-10
962,-1.875,0.0,-1.433335,0.00033335,0,0,1.00105621845,0.0,-0.00904582578696,299.99999891,100000.046098,1.15862318734,6.76912755632e-08,2.66243281892e-05,1.54892092651e-11,1.7946157008e-11
963,-1.825,0.0,-1.433335,0.00033335,0,0,1.00193751041,0.0,-0.012095076709,299.999998001,100000.04522,1.15862318067,5.80414049435e-09,1.23995857446e-06,2.44518186451e-12,2.83304438919e-12
964,-1.775,9.43364124168e-19,-1.433335,0.00033335,0,0,1.00307381058,0.0,-0.015171994973,299.999996828,100000.044052,1.15862317166,8.34128589487e-10,9.96766090199e-08,6.28225076652e-13,7.2787613083e-13
965,-1.725,0.0,-1.433335,0.00033335,0,0,1.00447526421,0.0,-0.0182819668319,299.999995379,100000.042578,1.15862316018,1.8654302555e-10,1.30038597061e-08,2.40839804881e-13,2.79042575828e-13
966,-1.675,0.0,-1.433335,0.00033335,0,0,1.00614957216,0.0,-0.0214294787903,299.999993646,100000.040787,1.15862314613,5.95688201499e-11,2.55354300039e-09,1.25065444371e-13,1.44903718629e-13
967,-1.625,0.0,-1.433335,0.00033335,0,0,1.00810494365,0.0,-0.0246178348686,299.999991617,100000.038669,1.15862312942,2.4959274551e-11,6.97257542228e-10,8.0410581965e-14,9.31655601152e-14
968,-1.575,0.0,-1.433335,0.00033335,0,0,1.01035113326,0.0,-0.0278489251684,299.999989282,100000.036212,1.15862310997,1.2768281771e-11,2.46108925125e-10,5.9618365068e-14,6.90752155465e-14
969,-1.525,9.43364124168e-19,-1.433335,0.00033335,0,0,1.01289901488,0.0,-0.031122967425,299.999986626,100000.0334,1.15862308765,7.54570427487e-12,1.05679277531e-10,4.84900057048e-14,5.61816401298e-14
970,-1.475,0.0,-1.433335,0.00033335,0,0,1.01576034062,0.0,-0.0344382207794,299.999983636,100000.030218,1.15862306233,4.95005347389e-12,5.26620893684e-11,4.1875904886e-14,4.85183891567e-14
971,-1.425,0.0,-1.433335,0.00033335,0,0,1.01894760588,0.0,-0.0377906802793,299.999980295,100000.026648,1.15862303387,3.50530280425e-12,2.93985987123e-11,3.76155104628e-14,4.35821968528e-14
972,-1.375,0.0,-1.433335,0.00033335,0,0,1.02247384333,0.0,-0.0411737543143,299.999976588,100000.022672,1.15862300211,2.62782234773e-12,1.79140281032e-11,3.46929525079e-14,4.01960527869e-14
973,-1.325,0.0,-1.433335,0.00033335,0,0,1.02635234681,0.0,-0.0445779278398,299.999972498,100000.01827,1.15862296691,2.05728272727e-12,1.16898607924e-11,3.25852554243e-14,3.77540253172e-14
974,-1.275,9.43364124168e-19,-1.433335,0.00033335,0,0,1.03059633261,0.0,-0.0479904178867,299.999968006,100000.013423,1.1586229281,1.66571786355e-12,8.0546455952e-12,3.10026601587e-14,3.5920392892e-14
975,-1.225,0.0,-1.433335,0.00033335,0,0,1.03521852722,0.0,-0.0513948308988,299.999963097,100000.008112,1.15862288552,1.38504290113e-12,5.79859878293e-12,2.9774597602e-14,3.44975301887e-14
976,-1.175,9.43364124168e-19,-1.433335,0.00033335,0,0,1.0402306696,0.0,-0.0547708346784,299.999957754,100000.002316,1.158622839,1.17658946994e-12,4.32681825531e-12,2.87954434222e-14,3.33630584081e-14
977,-1.125,0.0,-1.433335,0.00033335,0,0,1.04564291933,0.0,-0.0580938623058,299.999951962,99999.9960187,1.15862278841,1.01716760003e-12,3.32596147317e-12,2.79969248412e-14,3.24378751263e-14
978,-1.075,0.0,-1.433335,0.00033335,0,0,1.05146316391,0.0,-0.0613348697211,299.999945709,99999.9892045,1.1586227336,8.92217088143e-13,2.62115125093e-12,2.73332643006e-14,3.16689414022e-14
979,-1.025,9.43364124168e-19,-1.433335,0.00033335,0,0,1.05769622103,0.0,-0.0644601737323,299.999938986,99999.981861,1.15862267448,7.92232000456e-13,2.10986071494e-12,2.67727809847e-14,3.10195511078e-14
980,-0.975,0.0,-1.433335,0.00033335,0,0,1.06434293702,0.0,-0.067431402988,299.999931789,99999.9739804,1.15862261097,7.10794402136e-13,1.72938382141e-12,2.62929378815e-14,3.04635923384e-14
981,-0.925,9.63735264432e-20,-1.433335,0.00033335,0,0,1.07139918924,0.0,-0.0702055985466,299.999924116,99999.9655604,1.15862254305,6.43443344574e-13,1.43993867822e-12,2.58773105789e-14,2.99820353901e-14
982,-0.875,0.0,-1.433335,0.00033335,0,0,1.07885480965,0.0,-0.0727355056989,299.999915976,99999.9566059,1.15862247073,5.86998317456e-13,1.21546730167e-12,2.5513670487e-14,2.95607119371e-14
983,-0.825,9.63735264432e-20,-1.433335,0.00033335,0,0,1.08669245881,0.0,-0.0749701006123,299.999907385,99999.9471303,1.15862239412,5.39140402349e-13,1.03841490452e-12,2.51927370228e-14,2.91888692839e-14
984,-0.775,9.43364124168e-19,-1.433335,0.00033335,0,0,1.09488649385,0.0,-0.0768553948372,299.999898367,99999.9371573,1.1586223134,4.98144974587e-13,8.96657529829e-13,2.49073438527e-14,2.88582043553e-14
985,-0.725,0.0,-1.433335,0.00033335,0,0,1.10340189113,0.0,-0.0783355567397,299.999888958,99999.9267222,1.15862222883,4.62706456138e-13,7.81634613618e-13,2.46518686276e-14,2.85622029742e-14
986,-0.675,9.63735264432e-20,-1.433335,0.00033335,0,0,1.11219330262,0.0,-0.0793543777729,299.999879207,99999.9158734,1.15862214079,4.31820618056e-13,6.87180730555e-13,2.44218346206e-14,2.82956783102e-14
987,-0.625,0.0,-1.433335,0.00033335,0,0,1.12120434322,0.0,-0.0798570947318,299.999869174,99999.9046737,1.15862204978,4.04703807983e-13,6.08775604188e-13,2.42136271497e-14,2.80544423207e-14
988,-0.575,0.0,-1.433335,0.00033335,0,0,1.13036722191,0.0,-0.0797925520694,299.999858935,99999.893201,1.15862195639,3.80736431958e-13,5.43051288618e-13,2.40242883669e-14,2.78350679886e-14
989,-0.525,0.0,-1.433335,0.00033335,0,0,1.13960283951,0.0,-0.0791156540153,299.999848579,99999.8815485,1.15862186138,3.59422747651e-13,4.87461464388e-13,2.38513705944e-14,2.76347193945e-14
990,-0.475,0.0,-1.433335,0.00033335,0,0,1.14882147397,0.0,-0.0777900104383,299.999838208,99999.8698246,1.15862176559,3.40362149099e-13,4.4005540682e-13,2.36928695045e-14,2.74510742973e-14
991,-0.425,0.0,-1.433335,0.00033335,0,0,1.15792415799,0.0,-0.0757906342848,299.999827934,99999.8581512,1.15862167002,3.23229944028e-13,3.99321469667e-13,2.35474033297e-14,2.72825317705e-14
992,-0.375,0.0,-1.433335,0.00033335,0,0,1.16680481585,0.0,-0.0731064940237,299.999817882,99999.8466617,1.15862157572,3.0776877357e-13,3.64078593674e-13,2.34151245549e-14,2.71292685074e-14
993,-0.325,0.0,-1.433335,0.00033335,0,0,1.17535316454,0.0,-0.0697426889017,299.999808179,99999.8354978,1.15862148384,2.93792473398e-13,3.33401834162e-13,2.32999964977e-14,2.69958765156e-14
994,-0.275,1.79035472189e-18,-1.433335,0.00033335,0,0,1.18345830314,0.0,-0.0657219928541,299.999798957,99999.8248053,1.15862139557,2.81196991017e-13,3.06569942492e-13,2.32131605606e-14,2.68952644843e-14
995,-0.225,1.79035472189e-18,-1.433335,0.00033335,0,0,1.19101281157,0.0,-0.0610855214149,299.999790342,99999.8147292,1.1586213121,2.69960947894e-13,2.83022798354e-13,2.31751726117e-14,2.68512488994e-14
996,-0.175,0.0,-1.433335,0.00033335,0,0,1.19791708114,0.0,-0.0558923445848,299.999782454,99999.8054077,1.15862123456,2.60115030001e-13,2.62319124563e-13,2.32136509493e-14,2.68958289215e-14
997,-0.125,0.0,-1.433335,0.00033335,0,0,1.20408353089,0.0,-0.0502179621712,299.999775399,99999.7969672,1.15862116401,2.51675376019e-13,2.44092507168e-13,2.335444298e-14,2.70589519103e-14
998,-0.075,-9.43364124168e-19,-1.433335,0.00033335,0,0,1.20944032976,0.0,-0.0441516852981,299.999769263,99999.7895165,1.15862110138,2.44564190885e-13,2.28011886031e-13,2.36086285035e-14,2.73534551587e-14
999,-0.025,0.0,-1.433335,0.00033335,0,0,1.21393428506,0.0,-0.0377931115309,299.999764115,99999.7831424,1.15862104741,2.38558359065e-13,2.1375633893e-13,2.39614328484e-14,2.77622204242e-14
1000,0.025,0.0,-1.433335,0.00033335,0,0,1.21753263435,0.0,-0.0312479628176,299.999759995,99999.7779063,1.15862100265,2.33297314459e-13,2.01009883234e-13,2.43693854514e-14,2.82348818056e-14
1001,0.075,-9.43364124168e-19,-1.433335,0.00033335,0,0,1.22022367403,0.0,-0.0246236058695,299.999756922,99999.7738427,1.15862096743,2.28350446665e-13,1.89473359965e-13,2.47684074698e-14,2.86971962245e-14
1002,0.125,0.0,-1.433335,0.00033335,0,0,1.22201587464,0.0,-0.0180244989677,299.999754889,99999.7709583,1.15862094187,2.2331398972e-13,1.78883914114e-13,2.50901398411e-14,2.90699614542e-14
1003,0.175,0.0,-1.433335,0.00033335,0,0,1.22293686554,0.0,-0.0115482460758,299.999753866,99999.7692346,1.15862092584,2.17896625979e-13,1.69031646315e-13,2.52799085753e-14,2.92898310787e-14
1004,0.225,0.0,-1.433335,0.00033335,0,0,1.2230271617,0.0,-0.00528084699107,299.999753809,99999.7686272,1.15862091902,2.11964431793e-13,1.59766799793e-13,2.53094061865e-14,2.93240074557e-14
1005,0.275,0.0,-1.433335,0.00033335,0,0,1.22234618323,0.0,0.000703099081029,299.99975465,99999.769083,1.15862092105,2.0585017966e-13,1.51097647925e-13,2.52398811916e-14,2.92434543934e-14
1006,0.325,1.79035472189e-18,-1.433335,0.00033335,0,0,1.22095384341,0.0,0.00634501977592,299.999756321,99999.7705373,1.15862093145,1.99999738051e-13,1.4306362125e-13,2.51635638632e-14,2.91550318018e-14
1007,0.375,0.0,-1.433335,0.00033335,0,0,1.21892178132,0.0,0.0116020086929,299.999758736,99999.7728983,1.15862094948,1.94392781455e-13,1.35600103516e-13,2.50808791819e-14,2.90592320515e-14
1008,0.425,0.0,-1.433335,0.00033335,0,0,1.21632494499,0.0,0.0164447528029,299.99976181,99999.7760632,1.15862097427,1.89012653505e-13,1.28651808075e-13,2.49924236181e-14,2.89567462018e-14
1009,0.475,1.79035472189e-18,-1.433335,0.00033335,0,0,1.21323712245,0.0,0.020856289315,299.999765454,99999.7799298,1.158621005,1.8384536277e-13,1.22170986297e-13,2.48988786885e-14,2.88483638494e-14
1010,0.525,0.0,-1.433335,0.00033335,0,0,1.20972998641,0.0,0.0248307223807,299.999769584,99999.7843978,1.15862104081,1.78879011633e-13,1.16116117519e-13,2.4800976245e-14,2.87349329102e-14
1011,0.575,9.63735264432e-20,-1.433335,0.00033335,0,0,1.20587165519,0.0,0.0283713107216,299.99977412,99999.7893704,1.15862108091,1.74103325086e-13,1.10450843574e-13,2.46994682364e-14,2.8617324586e-14
1012,0.625,0.0,-1.433335,0.00033335,0,0,1.20172544277,0.0,0.031488523969,299.999778985,99999.7947569,1.15862112453,1.69509272722e-13,1.05143107431e-13,2.45951016824e-14,2.84964043692e-14
1013,0.675,9.63735264432e-20,-1.433335,0.00033335,0,0,1.19734919457,0.0,0.0341982777577,299.999784111,99999.8004739,1.15862117097,1.65088771761e-13,1.00164458486e-13,2.44885987266e-14,2.83730089321e-14
1014,0.725,9.43364124168e-19,-1.433335,0.00033335,0,0,1.19279503511,0.0,0.0365203851358,299.999789436,99999.8064457,1.1586212196,1.60834458284e-13,9.54894921148e-14,2.43806414285e-14,2.82479285064e-14
1015,0.775,0.0,-1.433335,0.00033335,0,0,1.18810939193,0.0,0.0384772515783,299.999794904,99999.812605,1.15862126984,1.56739514589e-13,9.1095396396e-14,2.42718608897e-14,2.81218942854e-14
1016,0.825,9.63735264432e-20,-1.433335,0.00033335,0,0,1.18333322256,0.0,0.0400928206278,299.999800467,99999.818892,1.1586213212,1.52797541564e-13,8.69615839858e-14,2.41628301534e-14,2.79955701963e-14
1017,0.875,0.0,-1.433335,0.00033335,0,0,1.17850237427,0.0,0.0413917526171,299.999806082,99999.8252546,1.15862137324,1.49002466552e-13,8.30693915268e-14,2.40540603074e-14,2.78695483853e-14
1018,0.925,9.63735264432e-20,-1.433335,0.00033335,0,0,1.17364801404,0.0,0.0423988062427,299.999811712,99999.8316476,1.15862142556,1.45348478525e-13,7.94018330334e-14,2.39459990559e-14,2.77443475627e-14
1019,0.975,9.43364124168e-19,-1.433335,0.00033335,0,0,1.16879708275,0.0,0.0431383881661,299.999817325,99999.8380319,1.15862147786,1.41829983914e-13,7.59433968836e-14,2.38390309707e-14,2.76204132939e-14
1020,1.025,0.0,-1.433335,0.00033335,0,0,1.16397274208,0.0,0.0436342364828,299.999822894,99999.8443741,1.15862152983,1.38441577608e-13,7.26798788716e-14,2.37334784224e-14,2.7498119078e-14
1021,1.075,9.43364124168e-19,-1.433335,0.00033335,0,0,1.15919479452,0.0,0.0439092069241,299.999828397,99999.8506458,1.15862158125,1.3517802467e-13,6.95982465691e-14,2.36296017917e-14,2.73777665921e-14
1022,1.125,0.0,-1.433335,0.00033335,0,0,1.15448006608,0.0,0.0439851354789,299.999833813,99999.8568231,1.1586216319,1.32034249056e-13,6.66865333924e-14,2.35275967023e-14,2.7259582486e-14
