cell_id,x_m,y_m,z_m,volume_m3,T_K
1801,0.00249864,-0.0185,-0.00781292,1.72731e-09,296.403
1802,0.00249864,-0.0205,-0.00781292,1.72731e-09,292.219
1803,0.00249864,-0.0225,-0.00781292,1.72731e-09,289.096
1804,0.00249864,-0.0245,-0.00781292,1.72731e-09,287.037
1805,0.00249864,-0.0265,-0.00781292,1.72731e-09,286.016
1806,0.00286672,-0.0185,-0.00871563,1.87806e-09,296.178
1807,0.00286672,-0.0205,-0.00871563,1.87806e-09,292.084
1808,0.00286672,-0.0225,-0.00871563,1.87806e-09,289.014
1809,0.00286672,-0.0245,-0.00871563,1.87806e-09,286.983
1810,0.00286672,-0.0265,-0.00871563,1.87806e-09,285.974
1811,0.0030546,-0.0185,-0.00689224,1.35669e-09,296.564
1812,0.0030546,-0.0205,-0.00689224,1.35669e-09,292.29
1813,0.0030546,-0.0225,-0.00689224,1.35669e-09,289.135
1814,0.0030546,-0.0245,-0.00689224,1.35669e-09,287.062
1815,0.0030546,-0.0265,-0.00689224,1.35669e-09,286.035
1816,0.00416379,-0.0185,-0.00674272,1.81755e-09,296.59
1817,0.00416379,-0.0205,-0.00674272,1.81755e-09,292.267
1818,0.00416379,-0.0225,-0.00674272,1.81755e-09,289.115
1819,0.00416379,-0.0245,-0.00674272,1.81755e-09,287.047
1820,0.00416379,-0.0265,-0.00674272,1.81755e-09,286.024
1821,0.00294799,-0.0185,-0.00627984,7.07296e-10,296.678
1822,0.00294799,-0.0205,-0.00627984,7.07296e-10,292.342
1823,0.00294799,-0.0225,-0.00627984,7.07296e-10,289.164
1824,0.00294799,-0.0245,-0.00627984,7.07296e-10,287.081
1825,0.00294799,-0.0265,-0.00627984,7.07296e-10,286.05
1826,0.00390996,-0.0185,-0.00615813,1.35648e-09,296.681
1827,0.00390996,-0.0205,-0.00615813,1.35648e-09,292.315
1828,0.00390996,-0.0225,-0.00615813,1.35648e-09,289.143
1829,0.00390996,-0.0245,-0.00615813,1.35648e-09,287.066
1830,0.00390996,-0.0265,-0.00615813,1.35648e-09,286.038
1831,0.00347318,-0.0185,-0.00763497,2.17051e-09,296.413
1832,0.00347318,-0.0205,-0.00763497,2.17051e-09,292.203
1833,0.00347318,-0.0225,-0.00763497,2.17051e-09,289.082
1834,0.00347318,-0.0245,-0.00763497,2.17051e-09,287.027
1835,0.00347318,-0.0265,-0.00763497,2.17051e-09,286.008
1836,0.00461567,-0.0185,-0.0075548,2.37699e-09,296.456
1837,0.00461567,-0.0205,-0.0075548,2.37699e-09,292.19
1838,0.00461567,-0.0225,-0.0075548,2.37699e-09,289.068
1839,0.00461567,-0.0245,-0.0075548,2.37699e-09,287.017
1840,0.00461567,-0.0265,-0.0075548,2.37699e-09,286
1841,0.00386753,-0.0185,-0.00869231,2.54606e-09,296.206
1842,0.00386753,-0.0205,-0.00869231,2.54606e-09,292.078
1843,0.00386753,-0.0225,-0.00869231,2.54606e-09,289.006
1844,0.00386753,-0.0245,-0.00869231,2.54606e-09,286.977
1845,0.00386753,-0.0265,-0.00869231,2.54606e-09,285.969
1846,0.00492843,-0.0185,-0.00865791,2.38394e-09,296.278
1847,0.00492843,-0.0205,-0.00865791,2.38394e-09,292.082
1848,0.00492843,-0.0225,-0.00865791,2.38394e-09,289.002
1849,0.00492843,-0.0245,-0.00865791,2.38394e-09,286.973
1850,0.00492843,-0.0265,-0.00865791,2.38394e-09,285.966
1851,0.000567355,-0.0185,-0.00499651,1.57567e-09,296.904
1852,0.000567355,-0.0205,-0.00499651,1.57567e-09,292.479
1853,0.000567355,-0.0225,-0.00499651,1.57567e-09,289.249
1854,0.000567355,-0.0245,-0.00499651,1.57567e-09,287.137
1855,0.000567355,-0.0265,-0.00499651,1.57567e-09,286.093
1856,0.000573375,-0.0185,-0.00423248,1.59369e-09,296.988
1857,0.000573375,-0.0205,-0.00423248,1.59369e-09,292.497
1858,0.000573375,-0.0225,-0.00423248,1.59369e-09,289.255
1859,0.000573375,-0.0245,-0.00423248,1.59369e-09,287.14
1860,0.000573375,-0.0265,-0.00423248,1.59369e-09,286.096
1861,0.00158054,-0.0185,-0.00520187,1.55244e-09,296.867
1862,0.00158054,-0.0205,-0.00520187,1.55244e-09,292.452
1863,0.00158054,-0.0225,-0.00520187,1.55244e-09,289.231
1864,0.00158054,-0.0245,-0.00520187,1.55244e-09,287.125
1865,0.00158054,-0.0265,-0.00520187,1.55244e-09,286.084
1866,0.00158077,-0.0185,-0.00443242,1.51809e-09,296.958
1867,0.00158077,-0.0205,-0.00443242,1.51809e-09,292.475
1868,0.00158077,-0.0225,-0.00443242,1.51809e-09,289.241
1869,0.00158077,-0.0245,-0.00443242,1.51809e-09,287.131
1870,0.00158077,-0.0265,-0.00443242,1.51809e-09,286.088
1871,0.00245554,-0.0185,-0.00549629,1.10251e-09,296.813
1872,0.00245554,-0.0205,-0.00549629,1.10251e-09,292.409
1873,0.00245554,-0.0225,-0.00549629,1.10251e-09,289.203
1874,0.00245554,-0.0245,-0.00549629,1.10251e-09,287.106
1875,0.00245554,-0.0265,-0.00549629,1.10251e-09,286.069
1876,0.00253803,-0.0185,-0.00479,1.37066e-09,296.9
1877,0.00253803,-0.0205,-0.00479,1.37066e-09,292.436
1878,0.00253803,-0.0225,-0.00479,1.37066e-09,289.216
1879,0.00253803,-0.0245,-0.00479,1.37066e-09,287.114
1880,0.00253803,-0.0265,-0.00479,1.37066e-09,286.075
1881,0.00322085,-0.0185,-0.00563135,8.92825e-10,296.775
1882,0.00322085,-0.0205,-0.00563135,8.92825e-10,292.37
1883,0.00322085,-0.0225,-0.00563135,8.92825e-10,289.176
1884,0.00322085,-0.0245,-0.00563135,8.92825e-10,287.087
1885,0.00322085,-0.0265,-0.00563135,8.92825e-10,286.055
1886,0.00331027,-0.0185,-0.00516897,6.28743e-10,296.823
1887,0.00331027,-0.0205,-0.00516897,6.28743e-10,292.388
1888,0.00331027,-0.0225,-0.00516897,6.28743e-10,289.186
1889,0.00331027,-0.0245,-0.00516897,6.28743e-10,287.093
1890,0.00331027,-0.0265,-0.00516897,6.28743e-10,286.059
1891,0.00383291,-0.0185,-0.00571685,4.45811e-10,296.741
1892,0.00383291,-0.0205,-0.00571685,4.45811e-10,292.344
1893,0.00383291,-0.0225,-0.00571685,4.45811e-10,289.16
1894,0.00383291,-0.0245,-0.00571685,4.45811e-10,287.076
1895,0.00383291,-0.0265,-0.00571685,4.45811e-10,286.046
1896,0.000603877,0.00765207,-0.00164712,2.61363e-09,531.418
1897,0.000713889,0.00787724,-0.000371556,2.18502e-09,530.034
1898,0.00175015,0.00765065,-0.00183141,2.86599e-09,531.578
1899,0.00204532,0.00787603,-0.000580834,2.24918e-09,530.164
1900,0.00291231,0.00765008,-0.00220235,2.90454e-09,532.054
1901,0.00333916,0.00787558,-0.000986897,2.21987e-09,530.63
1902,0.00404054,0.00764902,-0.00278751,3.11116e-09,533.148
1903,0.00455647,0.00787608,-0.00158805,2.2692e-09,531.613
1904,0.00513578,0.00764753,-0.00363906,3.43458e-09,535.343
1905,0.00567571,0.00787433,-0.00238894,2.31776e-09,533.694
1906,0.00691884,0.00766578,-0.00597183,3.2397e-09,538.828
1907,0.00784694,0.00791307,-0.00500126,2.94573e-09,539.32
1908,0.00614878,0.00765688,-0.00472906,3.56787e-09,537.884
1909,0.00681745,0.00789041,-0.00351827,3.04887e-09,537.688
1910,0.00741011,0.00767175,-0.00726004,3.16309e-09,539.119
1911,0.00855107,0.00792785,-0.00666575,2.99357e-09,539.847
1912,0.00764287,0.00767246,-0.00858621,3.10318e-09,539.121
1913,0.0088979,0.00792994,-0.00839703,2.76712e-09,539.678
1914,0.000606661,0.0099495,-0.00161484,4.04597e-09,564.825
1915,0.000606661,0.0127341,-0.00161484,4.04589e-09,571.282
1916,0.000606662,0.0155187,-0.00161484,4.04596e-09,572.617
1917,0.000606662,0.0183032,-0.00161483,4.04589e-09,572.915
1918,0.000606661,0.0210878,-0.00161484,4.04589e-09,572.979
1919,0.000718934,0.00989384,-0.000350912,4.62146e-09,558.079
1920,0.00071692,0.0126835,-0.000383624,4.42208e-09,569.432
1921,0.000718665,0.0154819,-0.000420205,4.14377e-09,572.2
1922,0.000720671,0.018261,-0.000456628,3.8614e-09,572.826
1923,0.000717111,0.0210542,-0.000488579,3.6784e-09,572.958
1924,0.00175761,0.00994974,-0.0017998,4.42851e-09,564.955
1925,0.00175761,0.0127343,-0.00179981,4.42842e-09,571.316
1926,0.00175761,0.0155189,-0.0017998,4.4285e-09,572.625
1927,0.00175761,0.0183035,-0.0017998,4.42842e-09,572.917
1928,0.00175761,0.021088,-0.00179981,4.42842e-09,572.979
1929,0.00205309,0.00990106,-0.000560016,4.76705e-09,558.262
1930,0.00205031,0.0126928,-0.000595831,4.48529e-09,569.486
1931,0.00204751,0.0154845,-0.000631544,4.20634e-09,572.211
1932,0.0020447,0.0182761,-0.000667143,3.93e-09,572.829
1933,0.00204187,0.0210675,-0.000702634,3.65602e-09,572.959
1934,0.0029231,0.00994983,-0.00217166,4.48478e-09,565.088
1935,0.0029231,0.0127344,-0.00217166,4.4847e-09,571.348
1936,0.0029231,0.015519,-0.00217166,4.48478e-09,572.633
1937,0.0029231,0.0183036,-0.00217165,4.4847e-09,572.919
1938,0.0029231,0.0210881,-0.00217166,4.4847e-09,572.98
1939,0.00334709,0.00990093,-0.000966281,4.69914e-09,558.477
1940,0.00333696,0.0126927,-0.00100048,4.41794e-09,569.541
1941,0.00332686,0.0154843,-0.00103457,4.13999e-09,572.224
1942,0.00331676,0.0182758,-0.00106853,3.86491e-09,572.832
1943,0.00330671,0.0210671,-0.00110238,3.59262e-09,572.959
1944,0.00405355,0.00995001,-0.00275733,4.79722e-09,565.398
1945,0.00405355,0.0127346,-0.00275733,4.79716e-09,571.419
1946,0.00405355,0.0155192,-0.00275732,4.79724e-09,572.648
1947,0.00405355,0.0183037,-0.00275732,4.79716e-09,572.922
1948,0.00405355,0.0210883,-0.00275733,4.79716e-09,572.98
1949,0.00456759,0.00990217,-0.00156456,4.83621e-09,558.873
1950,0.00455318,0.0126938,-0.00159749,4.56527e-09,569.637
1951,0.00453873,0.0154853,-0.00163041,4.29462e-09,572.245
1952,0.00452423,0.0182767,-0.00166331,4.02389e-09,572.837
1953,0.00450969,0.0210679,-0.00169617,3.75301e-09,572.96
1954,0.00514946,0.00995026,-0.00360772,5.28581e-09,565.968
1955,0.00514946,0.0127348,-0.00360771,5.28577e-09,571.539
1956,0.00514946,0.0155194,-0.00360771,5.28586e-09,572.674
1957,0.00514946,0.018304,-0.0036077,5.28577e-09,572.928
1958,0.00514946,0.0210885,-0.00360771,5.28577e-09,572.982
1959,0.00568535,0.00990276,-0.00236282,4.92178e-09,559.578
1960,0.00567185,0.0126943,-0.00239686,4.65454e-09,569.794
1961,0.00565837,0.0154857,-0.00243097,4.38696e-09,572.278
1962,0.00564494,0.018277,-0.00246514,4.1188e-09,572.843
1963,0.00563156,0.0210682,-0.00249938,3.8501e-09,572.962
1964,0.00694245,0.00996144,-0.00594732,5.02829e-09,566.361
1965,0.00694245,0.012746,-0.00594733,5.02829e-09,571.58
1966,0.00694246,0.0155306,-0.00594733,5.02834e-09,572.678
1967,0.00694245,0.0183151,-0.00594733,5.02816e-09,572.928
1968,0.00694245,0.0210997,-0.00594732,5.02839e-09,572.982
1969,0.00786144,0.00993396,-0.00498286,6.26088e-09,561.134
1970,0.00783509,0.0127211,-0.00500923,5.89374e-09,570.108
1971,0.00780882,0.015508,-0.00503556,5.53007e-09,572.34
1972,0.0077826,0.0182948,-0.00506179,5.16958e-09,572.855
1973,0.00775643,0.0210816,-0.00508791,4.81316e-09,572.964
1974,0.00616584,0.00995395,-0.00469849,5.52687e-09,566.293
1975,0.00616584,0.0127385,-0.00469849,5.52683e-09,571.581
1976,0.00616584,0.0155231,-0.00469849,5.52683e-09,572.681
1977,0.00616584,0.0183077,-0.00469849,5.52673e-09,572.929
1978,0.00616584,0.0210922,-0.00469849,5.52688e-09,572.982
1979,0.00682736,0.00991328,-0.0034955,6.47571e-09,560.571
1980,0.0068087,0.0127034,-0.00352853,6.09503e-09,569.993
1981,0.00679009,0.0154933,-0.00356144,5.71843e-09,572.318
1982,0.00677153,0.0182832,-0.00359424,5.34581e-09,572.851
1983,0.00675306,0.0210729,-0.00362696,4.97774e-09,572.964
1984,0.00743908,0.00996643,-0.00724505,4.91588e-09,566.351
1985,0.00743907,0.012751,-0.00724505,4.91577e-09,571.571
1986,0.00743908,0.0155356,-0.00724504,4.91601e-09,572.676
1987,0.00743908,0.0183202,-0.00724505,4.91578e-09,572.927
1988,0.00743908,0.0211047,-0.00724505,4.91591e-09,572.981
1989,0.00856919,0.00994666,-0.00665416,6.35358e-09,561.366
1990,0.00853609,0.0127317,-0.00666957,5.96004e-09,570.162
1991,0.0085031,0.0155167,-0.00668494,5.57271e-09,572.35
1992,0.00847027,0.0183016,-0.00670023,5.19074e-09,572.857
1993,0.00843758,0.0210864,-0.00671548,4.81506e-09,572.965
1994,0.00767472,0.00996885,-0.00858148,4.81438e-09,566.378
1995,0.00767472,0.0127534,-0.00858148,4.81429e-09,571.578
1996,0.00767472,0.015538,-0.00858148,4.81443e-09,572.677
1997,0.00767472,0.0183226,-0.00858148,4.81425e-09,572.927
1998,0.00767472,0.0211072,-0.00858148,4.81438e-09,572.981
1999,0.00892057,0.0099484,-0.00839479,5.91781e-09,561.367
2000,0.00888502,0.0127369,-0.00839856,5.57336e-09,570.174
2001,0.00884848,0.0155182,-0.00840081,5.20186e-09,572.351
2002,0.00881458,0.0183015,-0.00840645,4.89877e-09,572.857
2003,0.00877851,0.0210901,-0.00840916,4.5434e-09,572.965
2004,0.00284929,-0.001499,-0.00873125,9.00897e-10,430.14
2005,0.00293249,-0.000512159,-0.0087289,1.09252e-09,464.996
2006,0.0026363,-0.000551202,-0.00776763,1.28529e-09,462.051
2007,0.00254628,-0.00162191,-0.00775735,1.06928e-09,426.244
2008,0.000611553,-0.00173034,-0.00529049,1.39276e-09,419.971
2009,0.0005699,-0.00174032,-0.00637522,1.26304e-09,425.926
2010,0.00168985,-0.00172215,-0.00536515,1.5483e-09,417.617
2011,0.00150306,-0.00172258,-0.00660588,1.20925e-09,425.017
2012,0.00167476,-0.000576175,-0.00537597,1.60023e-09,446.353
2013,0.00147656,-0.000572718,-0.00661155,1.27168e-09,462.284
2014,0.000601243,-0.000576183,-0.00529278,1.37928e-09,450.151
2015,0.000535112,-0.000580633,-0.00637141,1.15987e-09,464.218
2016,0.0230104,0.001,-0.00994164,3.78287e-09,284.184
2017,0.0226525,0.001,-0.0112773,3.78017e-09,284.833
2018,0.0219612,0.001,-0.0124744,3.78034e-09,286.28
2019,0.0209837,0.001,-0.0134519,3.78074e-09,288.602
2020,0.0197874,0.001,-0.0141429,3.77507e-09,291.928
2021,0.0184518,0.001,-0.0145008,3.78756e-09,296.375
2022,0.021669,0.001,-0.00976496,2.80375e-09,284.735
2023,0.0214025,0.001,-0.0107594,2.80186e-09,285.396
2024,0.0208879,0.001,-0.0116507,2.80215e-09,286.863
2025,0.02016,0.001,-0.0123785,2.80241e-09,289.194
2026,0.0192693,0.001,-0.0128931,2.79797e-09,292.464
2027,0.0182749,0.001,-0.0131595,2.80734e-09,296.741
2028,0.0242233,0.001,-0.0101293,3.92221e-09,283.764
2029,0.0253095,0.001,-0.0103297,4.82666e-09,283.557
2030,0.023753,0.001,-0.0118234,3.91579e-09,284.458
2031,0.0247036,0.001,-0.0124022,4.83152e-09,284.323
2032,0.022847,0.001,-0.0133292,3.90598e-09,286.009
2033,0.0235408,0.001,-0.0142212,4.84289e-09,286.04
2034,0.0215714,0.001,-0.0145376,3.89234e-09,288.516
2035,0.0219146,0.001,-0.0156405,4.86181e-09,288.864
2036,0.020085,0.001,-0.0153597,3.75199e-09,292.063
2037,0.0201864,0.001,-0.0165863,4.07773e-09,292.812
2038,0.0185319,0.001,-0.0158208,4.22444e-09,296.579
2039,0.0185478,0.001,-0.0172533,5.00687e-09,297.439
2040,0.0170682,0.001,-0.0145012,3.78003e-09,302.022
2041,0.0157326,0.001,-0.0141433,3.78261e-09,308.855
2042,0.0145333,0.001,-0.0134503,3.79299e-09,317.013
2043,0.0135556,0.001,-0.0124725,3.76972e-09,326.539
2044,0.0128658,0.001,-0.0112761,3.78352e-09,335.643
2045,0.012508,0.001,-0.00994073,3.77791e-09,341.595
2046,0.0172447,0.001,-0.0131598,2.80173e-09,302.045
2047,0.0162503,0.001,-0.0128933,2.80363e-09,308.307
2048,0.0153574,0.001,-0.0123773,2.81178e-09,315.364
2049,0.0146294,0.001,-0.0116493,2.79403e-09,322.701
2050,0.0141158,0.001,-0.0107585,2.80431e-09,329.126
2051,0.0138495,0.001,-0.00976429,2.80025e-09,333.119
2052,0.0230104,-0.00075,-0.00994164,2.83716e-09,283.12
2053,0.0230104,-0.00225,-0.00994164,2.83716e-09,281.591
2054,0.0230104,-0.00375,-0.00994164,2.83716e-09,279.539
2055,0.0230104,-0.00525,-0.00994164,2.83716e-09,277.089
2056,0.0230104,-0.00675,-0.00994164,2.83716e-09,274.391
2057,0.0226525,-0.00075,-0.0112773,2.83513e-09,283.707
2058,0.0226525,-0.00225,-0.0112773,2.83513e-09,282.088
2059,0.0226525,-0.00375,-0.0112773,2.83513e-09,279.916
2060,0.0226525,-0.00525,-0.0112773,2.83513e-09,277.325
2061,0.0226525,-0.00675,-0.0112773,2.83513e-09,274.471
2062,0.0219612,-0.00075,-0.0124744,2.83525e-09,285.014
2063,0.0219612,-0.00225,-0.0124744,2.83525e-09,283.195
2064,0.0219612,-0.00375,-0.0124744,2.83525e-09,280.757
2065,0.0219612,-0.00525,-0.0124744,2.83525e-09,277.85
2066,0.0219612,-0.00675,-0.0124744,2.83525e-09,274.65
2067,0.0209837,-0.00075,-0.0134519,2.83556e-09,287.11
2068,0.0209837,-0.00225,-0.0134519,2.83556e-09,284.97
2069,0.0209837,-0.00375,-0.0134519,2.83556e-09,282.105
2070,0.0209837,-0.00525,-0.0134519,2.83556e-09,278.691
2071,0.0209837,-0.00675,-0.0134519,2.83556e-09,274.936
2072,0.0197874,-0.00075,-0.0141429,2.8313e-09,290.11
2073,0.0197874,-0.00225,-0.0141429,2.8313e-09,287.506
2074,0.0197874,-0.00375,-0.0141429,2.8313e-09,284.028
2075,0.0197874,-0.00525,-0.0141429,2.8313e-09,279.89
2076,0.0197874,-0.00675,-0.0141429,2.8313e-09,275.343
2077,0.0184518,-0.00075,-0.0145008,2.84067e-09,294.113
2078,0.0184518,-0.00225,-0.0145008,2.84067e-09,290.886
2079,0.0184518,-0.00375,-0.0145008,2.84067e-09,286.587
2080,0.0184518,-0.00525,-0.0145008,2.84067e-09,281.486
2081,0.0184518,-0.00675,-0.0145008,2.84067e-09,275.885
2082,0.021669,-0.00075,-0.00976496,2.10281e-09,283.618
2083,0.021669,-0.00225,-0.00976496,2.10281e-09,282.014
2084,0.021669,-0.00375,-0.00976496,2.10281e-09,279.86
2085,0.021669,-0.00525,-0.00976496,2.10281e-09,277.29
2086,0.021669,-0.00675,-0.00976496,2.10281e-09,274.459
2087,0.0214025,-0.00075,-0.0107594,2.10139e-09,284.215
2088,0.0214025,-0.00225,-0.0107594,2.10139e-09,282.519
2089,0.0214025,-0.00375,-0.0107594,2.10139e-09,280.243
2090,0.0214025,-0.00525,-0.0107594,2.10139e-09,277.529
2091,0.0214025,-0.00675,-0.0107594,2.10139e-09,274.541
2092,0.0208879,-0.00075,-0.0116507,2.10162e-09,285.54
2093,0.0208879,-0.00225,-0.0116507,2.10162e-09,283.64
2094,0.0208879,-0.00375,-0.0116507,2.10162e-09,281.095
2095,0.0208879,-0.00525,-0.0116507,2.10162e-09,278.06
2096,0.0208879,-0.00675,-0.0116507,2.10162e-09,274.721
2097,0.02016,-0.00075,-0.0123785,2.10181e-09,287.643
2098,0.02016,-0.00225,-0.0123785,2.10181e-09,285.42
2099,0.02016,-0.00375,-0.0123785,2.10181e-09,282.445
2100,0.02016,-0.00525,-0.0123785,2.10181e-09,278.903
2101,0.02016,-0.00675,-0.0123785,2.10181e-09,275.008
2102,0.0192693,-0.00075,-0.0128931,2.09848e-09,290.591
2103,0.0192693,-0.00225,-0.0128931,2.09848e-09,287.911
2104,0.0192693,-0.00375,-0.0128931,2.09848e-09,284.334
2105,0.0192693,-0.00525,-0.0128931,2.09848e-09,280.081
2106,0.0192693,-0.00675,-0.0128931,2.09848e-09,275.408
2107,0.0182749,-0.00075,-0.0131595,2.10551e-09,294.438
2108,0.0182749,-0.00225,-0.0131595,2.10551e-09,291.157
2109,0.0182749,-0.00375,-0.0131595,2.10551e-09,286.792
2110,0.0182749,-0.00525,-0.0131595,2.10551e-09,281.614
2111,0.0182749,-0.00675,-0.0131595,2.10551e-09,275.929
2112,0.0242233,-0.00075,-0.0101293,2.94166e-09,282.741
2113,0.0242233,-0.00225,-0.0101293,2.94166e-09,281.27
2114,0.0242233,-0.00375,-0.0101293,2.94166e-09,279.295
2115,0.0242233,-0.00525,-0.0101293,2.94166e-09,276.937
2116,0.0242233,-0.00675,-0.0101293,2.94166e-09,274.339
2117,0.0253095,-0.00075,-0.0103297,3.62e-09,282.554
2118,0.0253095,-0.00225,-0.0103297,3.62e-09,281.111
2119,0.0253095,-0.00375,-0.0103297,3.62e-09,279.174
2120,0.0253095,-0.00525,-0.0103297,3.62e-09,276.861
2121,0.0253095,-0.00675,-0.0103297,3.62e-09,274.314
2122,0.023753,-0.00075,-0.0118234,2.93684e-09,283.369
2123,0.023753,-0.00225,-0.0118234,2.93684e-09,281.801
2124,0.023753,-0.00375,-0.0118234,2.93684e-09,279.698
2125,0.023753,-0.00525,-0.0118234,2.93684e-09,277.189
2126,0.023753,-0.00675,-0.0118234,2.93684e-09,274.425
2127,0.0247036,-0.00075,-0.0124022,3.62364e-09,283.246
2128,0.0247036,-0.00225,-0.0124022,3.62364e-09,281.698
2129,0.0247036,-0.00375,-0.0124022,3.62364e-09,279.62
2130,0.0247036,-0.00525,-0.0124022,3.62364e-09,277.14
2131,0.0247036,-0.00675,-0.0124022,3.62364e-09,274.408
2132,0.022847,-0.00075,-0.0133292,2.92949e-09,284.769
2133,0.022847,-0.00225,-0.0133292,2.92949e-09,282.988
2134,0.022847,-0.00375,-0.0133292,2.92949e-09,280.6
2135,0.022847,-0.00525,-0.0133292,2.92949e-09,277.752
2136,0.022847,-0.00675,-0.0133292,2.92949e-09,274.616
2137,0.0235408,-0.00075,-0.0142212,3.63217e-09,284.798
2138,0.0235408,-0.00225,-0.0142212,3.63217e-09,283.013
2139,0.0235408,-0.00375,-0.0142212,3.63217e-09,280.619
2140,0.0235408,-0.00525,-0.0142212,3.63217e-09,277.763
2141,0.0235408,-0.00675,-0.0142212,3.63217e-09,274.62
2142,0.0215714,-0.00075,-0.0145376,2.91925e-09,287.033
2143,0.0215714,-0.00225,-0.0145376,2.91925e-09,284.906
2144,0.0215714,-0.00375,-0.0145376,2.91925e-09,282.056
2145,0.0215714,-0.00525,-0.0145376,2.91925e-09,278.66
2146,0.0215714,-0.00675,-0.0145376,2.91925e-09,274.925
2147,0.0219146,-0.00075,-0.0156405,3.64636e-09,287.348
2148,0.0219146,-0.00225,-0.0156405,3.64636e-09,285.172
2149,0.0219146,-0.00375,-0.0156405,3.64636e-09,282.259
2150,0.0219146,-0.00525,-0.0156405,3.64636e-09,278.787
2151,0.0219146,-0.00675,-0.0156405,3.64636e-09,274.968
2152,0.020085,-0.00075,-0.0153597,2.81399e-09,290.233
2153,0.020085,-0.00225,-0.0153597,2.81399e-09,287.612
2154,0.020085,-0.00375,-0.0153597,2.81399e-09,284.109
2155,0.020085,-0.00525,-0.0153597,2.81399e-09,279.941
2156,0.020085,-0.00675,-0.0153597,2.81399e-09,275.36
2157,0.0201864,-0.00075,-0.0165863,3.0583e-09,290.909
2158,0.0201864,-0.00225,-0.0165863,3.0583e-09,288.184
2159,0.0201864,-0.00375,-0.0165863,3.0583e-09,284.542
2160,0.0201864,-0.00525,-0.0165863,3.0583e-09,280.211
2161,0.0201864,-0.00675,-0.0165863,3.0583e-09,275.452
2162,0.0185319,-0.00075,-0.0158208,3.16833e-09,294.299
2163,0.0185319,-0.00225,-0.0158208,3.16833e-09,291.044
2164,0.0185319,-0.00375,-0.0158208,3.16833e-09,286.707
2165,0.0185319,-0.00525,-0.0158208,3.16833e-09,281.56
2166,0.0185319,-0.00675,-0.0158208,3.16833e-09,275.91
2167,0.0185478,-0.00075,-0.0172533,3.75516e-09,295.074
2168,0.0185478,-0.00225,-0.0172533,3.75516e-09,291.698
2169,0.0185478,-0.00375,-0.0172533,3.75516e-09,287.201
2170,0.0185478,-0.00525,-0.0172533,3.75516e-09,281.867
2171,0.0185478,-0.00675,-0.0172533,3.75516e-09,276.014
