x_m,y_m,z_m,volume_m3,U_x_m_per_s,U_y_m_per_s,U_z_m_per_s,T_K,p_Pa
-0.125,0.0,-1.233335,0.00033335,1.25131721218,0.0,-0.0770467974776,299.999716145,99999.7525094
-0.075,-9.43364124168e-19,-1.233335,0.00033335,1.25857594055,0.0,-0.066591800688,299.999707859,99999.7423713
-0.025,0.0,-1.233335,0.00033335,1.26433630676,0.0,-0.0555978497958,299.999701326,99999.7341168
0.025,0.0,-1.233335,0.00033335,1.26854276018,0.0,-0.0442970374944,299.999696611,99999.7278576
0.075,-9.43364124168e-19,-1.233335,0.00033335,1.2711930545,0.0,-0.0329215730129,299.999693718,99999.723637
0.125,0.0,-1.233335,0.00033335,1.27233693725,0.0,-0.0216921143821,299.999692587,99999.7214283
0.175,0.0,-1.233335,0.00033335,1.27207108916,0.0,-0.0108043163266,299.999693102,99999.7211373
0.225,0.0,-1.233335,0.00033335,1.27052213419,0.0,-0.000435670256275,299.999695115,99999.7226103
0.275,0.0,-1.233335,0.00033335,1.26787363135,0.0,0.00926570671603,299.99969841,99999.7256978
0.325,1.79035472189e-18,-1.233335,0.00033335,1.26426836324,0.0,0.0181988330079,299.99970282,99999.7302014
0.375,0.0,-1.233335,0.00033335,1.25987927138,0.0,0.0263025063058,299.999708141,99999.7358635
0.425,0.0,-1.233335,0.00033335,1.25486006599,0.0,0.0335476071622,299.999714191,99999.7424598
0.475,1.79035472189e-18,-1.233335,0.00033335,1.24935009037,0.0,0.039933722706,299.999720808,99999.7497868
0.525,0.0,-1.233335,0.00033335,1.24347327172,0.0,0.0454836308612,299.999727845,99999.7576603
0.575,9.63735264432e-20,-1.233335,0.00033335,1.23733615461,0.0,0.0502371083813,299.999735177,99999.7659198
0.625,0.0,-1.233335,0.00033335,1.23102823566,0.0,0.054245102844,299.999742698,99999.7744303
0.675,9.63735264432e-20,-1.233335,0.00033335,1.22462351172,0.0,0.0575648012303,299.999750322,99999.7830799
0.725,9.43364124168e-19,-1.233335,0.00033335,1.21818240527,0.0,0.0602557804894,299.999757976,99999.7917774
0.775,0.0,-1.233335,0.00033335,1.21175379281,0.0,0.0623772235038,299.999765602,99999.8004496
0.825,9.63735264432e-20,-1.233335,0.00033335,1.20537696353,0.0,0.0639860756571,299.999773153,99999.8090383
0.875,0.0,-1.233335,0.00033335,1.19908337762,0.0,0.0651359584484,299.999780592,99999.8174972
0.925,9.63735264432e-20,-1.233335,0.00033335,1.19289816208,0.0,0.0658766438805,299.99978789,99999.8257902
0.975,9.43364124168e-19,-1.233335,0.00033335,1.18684133426,0.0,0.0662539132102,299.999795022,99999.8338891
1.025,0.0,-1.233335,0.00033335,1.18092877309,0.0,0.0663096570146,299.999801969,99999.8417718
1.075,9.43364124168e-19,-1.233335,0.00033335,1.17517297314,0.0,0.0660821095928,299.999808718,99999.8494216
1.125,0.0,-1.233335,0.00033335,1.16958362205,0.0,0.0656061425023,299.999815258,99999.8568258
1.175,0.0,-1.233335,0.00033335,1.16416804064,0.0,0.0649135690646,299.999821579,99999.8639753
1.225,9.43364124168e-19,-1.233335,0.00033335,1.15893152058,0.0,0.0640334316369,299.999827678,99999.8708639
1.275,0.0,-1.233335,0.00033335,1.15387758903,0.0,0.0629922578284,299.999833549,99999.8774877
1.325,0.0,-1.233335,0.00033335,1.14900822243,0.0,0.0618142814984,299.999839193,99999.8838451
1.375,0.0,-1.233335,0.00033335,1.1443240266,0.0,0.060521629916,299.999844608,99999.8899365
1.425,0.0,-1.233335,0.00033335,1.13982439453,0.0,0.0591344814865,299.999849797,99999.8957637
1.475,9.43364124168e-19,-1.233335,0.00033335,1.13550764972,0.0,0.0576711998567,299.999854763,99999.90133
1.525,0.0,-1.233335,0.00033335,1.13137117946,0.0,0.0561484500529,299.999859509,99999.9066401
1.575,0.0,-1.233335,0.00033335,1.12741156077,0.0,0.0545813018932,299.999864041,99999.9116995
1.625,0.0,-1.233335,0.00033335,1.12362467982,0.0,0.052983324684,299.999868365,99999.9165147
1.675,0.0,-1.233335,0.00033335,1.12000584471,0.0,0.0513666764816,299.999872486,99999.921093
1.725,9.43364124168e-19,-1.233335,0.00033335,1.11654989176,0.0,0.0497421899657,299.999876412,99999.9254422
1.775,0.0,-1.233335,0.00033335,1.11325128423,0.0,0.0481194564396,299.999880151,99999.9295705
1.825,0.0,-1.233335,0.00033335,1.11010420314,0.0,0.0465069087668,299.999883708,99999.9334864
1.875,0.0,-1.233335,0.00033335,1.10710262986,0.0,0.0449119032411,299.999887094,99999.9371988
1.925,0.0,-1.233335,0.00033335,1.10424042003,0.0,0.0433408004872,299.999890314,99999.9407166
1.975,9.43364124168e-19,-1.233335,0.00033335,1.10151136913,0.0,0.0417990449624,299.999893378,99999.9440486
2.025,0.0,-1.233335,0.00033335,1.09890926952,0.0,0.0402912425904,299.999896293,99999.9472036
2.075,0.0,-1.233335,0.00033335,1.0964279594,0.0,0.0388212362099,299.999899067,99999.9501905
2.125,0.0,-1.233335,0.00033335,1.09406136415,0.0,0.0373921782509,299.999901706,99999.9530178
2.175,-9.63735264432e-20,-1.233335,0.00033335,1.09180353049,0.0,0.0360066002663,299.99990422,99999.9556937
2.225,0.0,-1.233335,0.00033335,1.08964865412,0.0,0.0346664789836,299.999906614,99999.9582264
2.275,0.0,-1.233335,0.00033335,1.08759110142,0.0,0.0333732986467,299.999908896,99999.9606237
2.325,0.0,-1.233335,0.00033335,1.08562542585,0.0,0.0321281093287,299.999911072,99999.962893
2.375,0.0,-1.233335,0.00033335,1.08374637969,0.0,0.0309315813759,299.999913149,99999.9650417
2.425,-9.63735264432e-20,-1.233335,0.00033335,1.08194892166,0.0,0.0297840556303,299.999915132,99999.9670765
2.475,0.0,-1.233335,0.00033335,1.08022822098,0.0,0.0286855897793,299.999917028,99999.9690041
2.525,0.0,-1.233335,0.00033335,1.07857965847,0.0,0.02763600062,299.999918842,99999.9708308
2.575,0.0,-1.233335,0.00033335,1.076998825,0.0,0.0266349025374,299.999920579,99999.9725624
2.625,0.0,-1.233335,0.00033335,1.07548151798,0.0,0.0256817422804,299.999922244,99999.9742046
2.675,0.0,-1.233335,0.00033335,1.07402373601,0.0,0.0247758302208,299.999923842,99999.9757628
2.725,0.0,-1.233335,0.00033335,1.07262167215,0.0,0.0239163682429,299.999925378,99999.9772422
2.775,0.0,-1.233335,0.00033335,1.07127170626,0.0,0.0231024745165,299.999926855,99999.9786474
2.825,0.0,-1.233335,0.00033335,1.06997039644,0.0,0.0223332053084,299.999928277,99999.9799832
2.875,0.0,-1.233335,0.00033335,1.06871446996,0.0,0.02160757411,299.999929649,99999.9812538
2.925,0.0,-1.233335,0.00033335,1.06750081387,0.0,0.0209245682137,299.999930974,99999.9824634
2.975,0.0,-1.233335,0.00033335,1.06632646552,0.0,0.0202831630237,299.999932255,99999.9836158
3.025,0.0,-1.233335,0.00033335,1.0651886031,0.0,0.0196823343359,299.999933495,99999.9847149
3.075,0.0,-1.233335,0.00033335,1.06408453623,0.0,0.0191210687286,299.999934699,99999.9857641
3.125,0.0,-1.233335,0.00033335,1.063011697,0.0,0.0185983723725,299.999935867,99999.9867668
3.175,0.0,-1.233335,0.00033335,1.06196763134,0.0,0.018113278434,299.999937004,99999.9877262
3.225,0.0,-1.233335,0.00033335,1.06094999067,0.0,0.0176648533596,299.999938112,99999.9886454
3.275,0.0,-1.233335,0.00033335,1.05995652409,0.0,0.0172522021529,299.999939193,99999.9895273
3.325,0.0,-1.233335,0.00033335,1.05898507083,0.0,0.0168744728977,299.99994025,99999.9903747
3.375,0.0,-1.233335,0.00033335,1.05803355302,0.0,0.0165308607433,299.999941284,99999.9911904
3.425,0.0,-1.233335,0.00033335,1.05709996844,0.0,0.0162206113366,299.999942299,99999.9919769
3.475,0.0,-1.233335,0.00033335,1.05618238285,0.0,0.0159430239874,299.999943297,99999.9927368
3.525,0.0,-1.233335,0.00033335,1.05527892487,0.0,0.0156974544271,299.999944278,99999.9934724
3.575,0.0,-1.233335,0.00033335,1.05438776812,0.0,0.0154833170471,299.999945246,99999.9941861
3.625,0.0,-1.233335,0.00033335,1.05350716412,0.0,0.0153000872044,299.999946202,99999.9948801
3.675,0.0,-1.233335,0.00033335,1.05263526248,0.0,0.0151473009176,299.999947149,99999.9955566
3.725,0.0,-1.233335,0.00033335,1.05177079428,0.0,0.0150245614056,299.999948086,99999.996218
3.775,0.0,-1.233335,0.00033335,1.05091021314,0.0,0.0149315116329,299.999949019,99999.9968651
3.825,0.0,-1.233335,0.00033335,1.0500593147,0.0,0.0148679432985,299.999949942,99999.9975059
3.875,0.0,-1.233335,0.00033335,1.04918559445,0.0,0.0148333215172,299.999950887,99999.9981183
3.925,0.0,-1.233335,0.00033335,1.04841306575,0.0,0.0148287583908,299.999951726,99999.9988033
3.975,0.0,-1.233335,0.00033335,1.04722474028,0.0,0.0148486398932,299.999952997,99999.9991592
-1.975,8.46990597724e-19,-1.166665,0.00033335,1.00006901187,0.0,-0.0042049377692,299.999999923,100000.069339
-1.925,0.0,-1.166665,0.00033335,1.00033020388,0.0,-0.008424490178,299.999999637,100000.069179
-1.875,0.0,-1.166665,0.00033335,1.0008153191,0.0,-0.0126788928724,299.99999911,100000.068733
-1.825,0.0,-1.166665,0.00033335,1.00150056362,0.0,-0.016985318866,299.999998365,100000.068052
-1.775,9.43364124168e-19,-1.166665,0.00033335,1.00239167878,0.0,-0.0213595669061,299.999997395,100000.067138
-1.725,8.46990597724e-19,-1.166665,0.00033335,1.00350254661,0.0,-0.0258172356549,299.999996184,100000.065972
-1.675,0.0,-1.166665,0.00033335,1.00484677701,0.0,-0.0303731509265,299.999994717,100000.064537
-1.625,0.0,-1.166665,0.00033335,1.00644015536,0.0,-0.0350409629131,299.999992974,100000.062814
-1.575,0.0,-1.166665,0.00033335,1.00830159769,0.0,-0.0398328681688,299.999990933,100000.060779
-1.525,9.43364124168e-19,-1.166665,0.00033335,1.010453013,0.0,-0.0447592464591,299.99998857,100000.058404
-1.475,8.46990597724e-19,-1.166665,0.00033335,1.01291932965,0.0,-0.049828208227,299.999985854,100000.055658
-1.425,0.0,-1.166665,0.00033335,1.01572860921,0.0,-0.0550450622947,299.999982752,100000.052505
-1.375,0.0,-1.166665,0.00033335,1.0189121025,0.0,-0.0604116920406,299.999979228,100000.048904
-1.325,0.0,-1.166665,0.00033335,1.02250423561,0.0,-0.0659258278797,299.999975241,100000.044811
-1.275,9.43364124168e-19,-1.166665,0.00033335,1.02654251213,0.0,-0.071580208143,299.999970747,100000.040177
-1.225,8.46990597724e-19,-1.166665,0.00033335,1.03106729776,0.0,-0.0773616233594,299.999965696,100000.034948
-1.175,9.43364124168e-19,-1.166665,0.00033335,1.03612144565,0.0,-0.0832498444555,299.999960039,100000.029066
-1.125,0.0,-1.166665,0.00033335,1.04174971508,0.0,-0.0892164422003,299.999953721,100000.022472
-1.075,0.0,-1.166665,0.00033335,1.04799792791,0.0,-0.0952235169657,299.999946688,100000.015103
-1.025,9.43364124168e-19,-1.166665,0.00033335,1.05491180019,0.0,-0.101222372612,299.999938883,100000.006895
-0.975,8.46990597724e-19,-1.166665,0.00033335,1.06253538078,0.0,-0.107152188647,299.999930254,99999.9977858
-0.925,0.0,-1.166665,0.00033335,1.07090902744,0.0,-0.112938771262,299.999920752,99999.9877175
-0.875,0.0,-1.166665,0.00033335,1.08006685493,0.0,-0.118493496334,299.999910333,99999.9766379
-0.825,0.0,-1.166665,0.00033335,1.09003360453,0.0,-0.123712596901,299.999898965,99999.964506
-0.775,9.43364124168e-19,-1.166665,0.00033335,1.10082091124,0.0,-0.128476991513,299.999886634,99999.951296
-0.725,8.46990597724e-19,-1.166665,0.00033335,1.11242299641,0.0,-0.132652898989,299.999873343,99999.9370033
-0.675,0.0,-1.166665,0.00033335,1.12481187696,0.0,-0.136093519809,299.999859121,99999.9216502
-0.625,0.0,-1.166665,0.00033335,1.13793231294,0.0,-0.138642118273,299.999844032,99999.9052923
-0.575,-9.63735264432e-20,-1.166665,0.00033335,1.15169679466,0.0,-0.140136772695,299.999828177,99999.8880256
-0.525,0.0,-1.166665,0.00033335,1.16598116962,0.0,-0.140417175537,299.999811699,99999.8699915
-0.475,-1.79035472189e-18,-1.166665,0.00033335,1.18062147443,0.0,-0.139333359823,299.999794792,99999.8513819
-0.425,-1.79035472189e-18,-1.166665,0.00033335,1.19541305839,0.0,-0.136756739356,299.999777695,99999.8324411
-0.375,0.0,-1.166665,0.00033335,1.21011286523,0.0,-0.132592182316,299.999760698,99999.8134638
-0.325,-1.79035472189e-18,-1.166665,0.00033335,1.2244457305,0.0,-0.126791087779,299.99974413,99999.7947899
-0.275,0.0,-1.166665,0.00033335,1.23811595808,0.0,-0.119363269256,299.999728348,99999.7767917
-0.225,0.0,-1.166665,0.00033335,1.25082329039,0.0,-0.110384910256,299.999713716,99999.7598569
-0.175,-9.43364124168e-19,-1.166665,0.00033335,1.26228212618,0.0,-0.100001939998,299.999700577,99999.7443659
-0.125,-1.79035472189e-18,-1.166665,0.00033335,1.27224211371,0.0,-0.0884259173675,299.999689228,99999.7306672
-0.075,0.0,-1.166665,0.00033335,1.280505589,0.0,-0.075922278016,299.999679895,99999.7190528
-0.025,0.0,-1.166665,0.00033335,1.28693927106,-5.60457544775e-28,-0.0627948053799,299.999672724,99999.7097406
0.025,0.0,-1.166665,0.00033335,1.29148089272,5.62860277502e-28,-0.0493677728345,299.999667774,99999.702864
0.075,0.0,-1.166665,0.00033335,1.29413923191,0.0,-0.0359656527843,299.999665022,99999.6984654
0.125,-1.79035472189e-18,-1.166665,0.00033335,1.29499204107,0.0,-0.0228925053538,299.999664367,99999.6965018
0.175,-9.43364124168e-19,-1.166665,0.00033335,1.29415769099,0.0,-0.0104074468357,299.999665669,99999.6968398
0.225,-1.79035472189e-18,-1.166665,0.00033335,1.29183042854,0.0,0.00128847463897,299.999668712,99999.6993357
0.275,-1.79035472189e-18,-1.166665,0.00033335,1.28817663962,0.0,0.0120660992926,299.999673318,99999.7037875
0.325,0.0,-1.166665,0.00033335,1.28342525607,0.0,0.0218531681661,299.999679213,99999.7098702
0.375,0.0,-1.166665,0.00033335,1.27779392231,0.0,0.0306205811372,299.999686135,99999.7172648
0.425,-1.79035472189e-18,-1.166665,0.00033335,1.27148313645,0.0,0.0383730035489,299.999693845,99999.7256809
0.475,0.0,-1.166665,0.00033335,1.26467558186,0.0,0.0451420485292,299.999702121,99999.7348508
0.525,0.0,-1.166665,0.00033335,1.25753102935,0.0,0.0509783840174,299.999710773,99999.7445359
0.575,0.0,-1.166665,0.00033335,1.25018318356,0.0,0.0559443406346,299.999719639,99999.7545342
0.625,0.0,-1.166665,0.00033335,1.24274014917,0.0,0.0601080087927,299.999728592,99999.7646819
0.675,0.0,-1.166665,0.00033335,1.23528697816,0.0,0.0635389796207,299.999737531,99999.7748494
0.725,9.43364124168e-19,-1.166665,0.00033335,1.22788903636,0.0,0.0663054367549,299.99974638,99999.7849375
0.775,8.46990597724e-19,-1.166665,0.00033335,1.22059557206,0.0,0.0684723191044,299.999755081,99999.7948716
0.825,0.0,-1.166665,0.00033335,1.21344309552,0.0,0.0701003265257,299.999763593,99999.804597
0.875,0.0,-1.166665,0.00033335,1.20645831753,0.0,0.0712455371328,299.999771884,99999.8140738
0.925,0.0,-1.166665,0.00033335,1.19966054727,0.0,0.071959425327,299.999779935,99999.823274
0.975,9.43364124168e-19,-1.166665,0.00033335,1.19306355737,0.0,0.0722891127234,299.99978773,99999.8321779
1.025,8.46990597724e-19,-1.166665,0.00033335,1.18667697924,0.0,0.0722777305206,299.99979526,99999.8407723
1.075,9.43364124168e-19,-1.166665,0.00033335,1.18050731313,0.0,0.0719648114543,299.999802517,99999.8490487
1.125,0.0,-1.166665,0.00033335,1.17455864051,0.0,0.0713866616629,299.999809498,99999.8570021
1.175,0.0,-1.166665,0.00033335,1.16883311768,0.0,0.070576686923,299.999816202,99999.8646305
1.225,9.43364124168e-19,-1.166665,0.00033335,1.16333131641,0.0,0.0695656641861,299.99982263,99999.8719341
1.275,8.46990597724e-19,-1.166665,0.00033335,1.15805246314,0.0,0.0683819601897,299.999828783,99999.878915
1.325,0.0,-1.166665,0.00033335,1.15299461452,0.0,0.0670517042117,299.999834665,99999.8855771
1.375,0.0,-1.166665,0.00033335,1.14815479569,0.0,0.0655989249141,299.99984028,99999.8919255
1.425,0.0,-1.166665,0.00033335,1.14352911835,0.0,0.0640456610297,299.999845635,99999.8979666
1.475,9.43364124168e-19,-1.166665,0.00033335,1.13911288956,0.0,0.0624120550025,299.999850735,99999.903708
1.525,8.46990597724e-19,-1.166665,0.00033335,1.13490071632,0.0,0.0607164368086,299.999855588,99999.909158
1.575,0.0,-1.166665,0.00033335,1.13088660844,0.0,0.0589754036376,299.999860202,99999.9143259
1.625,0.0,-1.166665,0.00033335,1.12706407984,0.0,0.0572038992478,299.999864585,99999.9192216
1.675,0.0,-1.166665,0.00033335,1.12342624725,0.0,0.0554152952293,299.999868747,99999.9238552
1.725,9.43364124168e-19,-1.166665,0.00033335,1.11996592497,0.0,0.053621475294,299.999872697,99999.9282375
1.775,8.46990597724e-19,-1.166665,0.00033335,1.11667571453,0.0,0.0518329226614,299.999876443,99999.9323795
1.825,0.0,-1.166665,0.00033335,1.11354808773,0.0,0.0500588100984,299.999879997,99999.936292
1.875,0.0,-1.166665,0.00033335,1.110575462,0.0,0.0483070918831,299.999883366,99999.9399862
1.925,0.0,-1.166665,0.00033335,1.10775026767,0.0,0.0465845964528,299.999886562,99999.9434729
1.975,9.43364124168e-19,-1.166665,0.00033335,1.10506500682,0.0,0.0448971188068,299.999889592,99999.9467629
2.025,0.0,-1.166665,0.00033335,1.10251230354,0.0,0.0432495113959,299.999892467,99999.9498668
2.075,9.63735264432e-20,-1.166665,0.00033335,1.10008494612,0.0,0.0416457726666,299.999895194,99999.9527948
2.125,0.0,-1.166665,0.00033335,1.09777592148,0.0,0.0400891323945,299.999897784,99999.9555568
2.175,0.0,-1.166665,0.00033335,1.09557844219,0.0,0.0385821330884,299.999900243,99999.9581623
2.225,0.0,-1.166665,0.00033335,1.09348596715,0.0,0.0371267070856,299.999902581,99999.9606206
2.275,0.0,-1.166665,0.00033335,1.09149221618,0.0,0.0357242488947,299.999904804,99999.9629403
2.325,9.63735264432e-20,-1.166665,0.00033335,1.08959117947,0.0,0.0343756826141,299.99990692,99999.9651298
2.375,0.0,-1.166665,0.00033335,1.0877771225,0.0,0.0330815242736,299.999908936,99999.9671971
2.425,0.0,-1.166665,0.00033335,1.08604458705,0.0,0.0318419391592,299.999910859,99999.9691496
2.475,0.0,-1.166665,0.00033335,1.08438838903,0.0,0.0306567941766,299.999912694,99999.9709945
2.525,0.0,-1.166665,0.00033335,1.0828036134,0.0,0.0295257053927,299.999914447,99999.9727385
2.575,9.63735264432e-20,-1.166665,0.00033335,1.08128560699,0.0,0.0284480809836,299.999916125,99999.9743878
2.625,0.0,-1.166665,0.00033335,1.07982996944,0.0,0.0274231597217,299.999917731,99999.9759486
2.675,9.63735264432e-20,-1.166665,0.00033335,1.07843254286,0.0,0.026450045327,299.999919272,99999.9774263
2.725,0.0,-1.166665,0.00033335,1.07708940036,0.0,0.0255277368438,299.999920751,99999.9788264
2.775,-1.79035472189e-18,-1.166665,0.00033335,1.07579683389,0.0,0.0246551554625,299.999922173,99999.9801537
2.825,9.63735264432e-20,-1.166665,0.00033335,1.07455134167,0.0,0.0238311678684,299.999923543,99999.981413
2.875,0.0,-1.166665,0.00033335,1.07334961545,0.0,0.0230546064576,299.999924863,99999.9826086
2.925,9.63735264432e-20,-1.166665,0.00033335,1.07218852759,0.0,0.022324286721,299.999926138,99999.9837449
2.975,0.0,-1.166665,0.00033335,1.07106511869,0.0,0.0216390219869,299.99992737,99999.9848256
3.025,-1.79035472189e-18,-1.166665,0.00033335,1.06997658527,0.0,0.0209976359261,299.999928564,99999.9858546
3.075,9.63735264432e-20,-1.166665,0.00033335,1.06892026816,0.0,0.0203989728349,299.999929722,99999.9868354
3.125,0.0,-1.166665,0.00033335,1.06789364129,0.0,0.0198419063208,299.999930847,99999.9877713
3.175,9.63735264432e-20,-1.166665,0.00033335,1.06689430149,0.0,0.019325346347,299.999931942,99999.9886654
3.225,0.0,-1.166665,0.00033335,1.06591995882,0.0,0.0188482451169,299.999933009,99999.9895209
3.275,-1.79035472189e-18,-1.166665,0.00033335,1.06496842758,0.0,0.0184096019423,299.99993405,99999.9903405
3.325,9.63735264432e-20,-1.166665,0.00033335,1.06403761819,0.0,0.0180084674744,299.999935069,99999.9911271
3.375,0.0,-1.166665,0.00033335,1.06312552937,0.0,0.0176439474225,299.999936067,99999.9918832
3.425,9.63735264432e-20,-1.166665,0.00033335,1.06223024093,0.0,0.0173152059371,299.999937046,99999.9926114
3.475,0.0,-1.166665,0.00033335,1.0613499062,0.0,0.0170214688886,299.999938009,99999.9933141
3.525,-1.79035472189e-18,-1.166665,0.00033335,1.06048274728,0.0,0.016762027014,299.999938956,99999.9939936
3.575,9.63735264432e-20,-1.166665,0.00033335,1.05962703851,0.0,0.0165362388276,299.999939892,99999.9946522
3.625,0.0,-1.166665,0.00033335,1.05878113979,0.0,0.0163435336801,299.999940816,99999.9952919
3.675,9.63735264432e-20,-1.166665,0.00033335,1.05794332501,0.0,0.0161834122655,299.99994173,99999.9959148
3.725,0.0,-1.166665,0.00033335,1.05711244775,0.0,0.016055455111,299.999942637,99999.9965232
3.775,-1.79035472189e-18,-1.166665,0.00033335,1.05628518827,0.0,0.0159592922117,299.999943539,99999.9971177
3.825,9.63735264432e-20,-1.166665,0.00033335,1.05546727715,0.0,0.0158947292384,299.999944431,99999.9977058
3.875,0.0,-1.166665,0.00033335,1.05462762785,0.0,0.0158612079932,299.999945345,99999.9982661
3.925,9.63735264432e-20,-1.166665,0.00033335,1.05388577431,0.0,0.0158600455924,299.999946156,99999.9988959
3.975,0.0,-1.166665,0.00033335,1.05274606616,0.0,0.0158849940043,299.999947382,99999.9992064
-1.975,2.58953974028e-18,-1.1,0.0003333,1.00006042588,0.0,-0.00444551576367,299.99999993,100000.076034
