cell_id,x_m,y_m,z_m,volume_m3,UMean_x,UMean_y,UMean_z,translationalT,internalT,overallT,p,rhoNMean,rhoMMean,dsmcRhoNMean,momentumMean_x,momentumMean_y,momentumMean_z,linearKEMean,internalEMean,iDofMean
1008,-0.0075,-0.0275,-0.0225,1.25e-07,1950.591816,3.295402672,0.2386651558,304.7764301,302.7930207,303.9830663,0.4133163554,9.8224e+19,4.71845792e-06,12.278,0.009203785403,1.554921884e-05,1.126131495e-06,9.596414529,0.4106265949,1.96448e+20
1009,-0.0025,-0.0275,-0.0225,1.25e-07,1946.235036,5.398676002,-5.014065794,306.325692,305.7050637,306.0774407,0.4180225953,9.884e+19,4.74826704e-06,12.355,0.009241243673,2.563435532e-05,-2.380812335e-05,9.619978881,0.4171756645,1.9768e+20
1010,0.0025,-0.0275,-0.0225,1.25e-07,1946.863576,4.34128579,-5.946551497,306.5480901,308.4696476,307.3167131,0.415922109,9.8272e+19,4.72603888e-06,12.284,0.009200952955,2.051708543e-05,-2.810363358e-05,9.580511345,0.4185292636,1.96544e+20
1011,0.0075,-0.0275,-0.0225,1.25e-07,1950.116592,0.06320629099,-11.4439551,304.9588008,303.0231573,304.1845434,0.4161236052,9.8832e+19,4.74969568e-06,12.354,0.009262460354,3.002106472e-07,-5.43553041e-05,9.655935249,0.4134823731,1.97664e+20
1012,0.0125,-0.0275,-0.0225,1.25e-07,1953.034784,-1.150783654,-7.858741645,303.4221842,297.3601345,300.9973643,0.4125857707,9.8488e+19,4.73322304e-06,12.311,0.009244149239,-5.446915706e-06,-3.719717702e-05,9.646100459,0.4043427496,1.96976e+20
1013,0.0175,-0.0275,-0.0225,1.25e-07,1946.329555,-0.6525326934,-4.487985789,303.5395325,297.5866239,301.1583691,0.4153939353,9.912e+19,4.7616048e-06,12.39,0.009267652151,-3.107102805e-06,-2.137001467e-05,9.642092513,0.4072473781,1.9824e+20
1014,0.0225,-0.0275,-0.0225,1.25e-07,1948.28747,-2.983566102,-0.715670658,303.4150709,297.6064429,301.0916197,0.4134809438,9.8704e+19,4.7443792e-06,12.338,0.009243414548,-1.415516896e-05,-3.395412984e-06,9.624658119,0.4055651966,1.97408e+20
1015,0.0275,-0.0275,-0.0225,1.25e-07,1950.599622,-2.571769112,-0.0415889217,300.1748993,293.8615957,297.6495779,0.4084022797,9.8544e+19,4.73492672e-06,12.318,0.009235946271,-1.217713829e-05,-1.969204966e-07,9.620435734,0.3998127287,1.97088e+20
1016,0.0325,-0.0275,-0.0225,1.25e-07,1952.538118,-4.207200896,-0.85384271,299.1641325,293.6052409,296.9405759,0.4011784232,9.7128e+19,4.66415744e-06,12.141,0.00910694519,-1.962304736e-05,-3.982456828e-06,9.492639425,0.3937239621,1.94256e+20
1017,0.0375,-0.0275,-0.0225,1.25e-07,1952.376199,0.2065843655,-0.8339157238,299.8414531,299.3048867,299.6268266,0.4078161379,9.8512e+19,4.73084368e-06,12.314,0.0092363866,9.7731834e-07,-3.945124931e-06,9.628176632,0.4070863507,1.97024e+20
1018,0.0425,-0.0275,-0.0225,1.25e-07,1955.351068,-2.465863911,-4.63759174,300.8444275,295.6182478,298.7539556,0.410775275,9.8896e+19,4.75023552e-06,12.362,0.009288378097,-1.171343434e-05,-2.202965301e-05,9.697248451,0.4036394093,1.97792e+20
1019,0.0475,-0.0275,-0.0225,1.25e-07,1949.381689,-1.155714374,-4.069158461,302.3010593,293.0106673,298.5849025,0.4186407683,1.00304e+20,4.8169256e-06,12.538,0.009390026562,-5.566990156e-06,-1.960083356e-05,9.780377168,0.4057749952,2.00608e+20
1020,-0.0475,-0.0225,-0.0225,1.25e-07,1945.996955,-2.357146347,-1.601700662,302.0621734,307.615144,304.2833617,0.4218464652,1.01152e+20,4.85694016e-06,12.644,0.009451590763,-1.144851876e-05,-7.779364271e-06,9.829172844,0.4296014945,2.02304e+20
1021,-0.0425,-0.0225,-0.0225,1.25e-07,1946.035035,-3.079723153,-5.66984215,300.0668879,306.9862821,302.8346456,0.4157787833,1.0036e+20,4.82334272e-06,12.545,0.00938639392,-1.485456025e-05,-2.734759186e-05,9.756894288,0.4253664366,2.0072e+20
1022,-0.0375,-0.0225,-0.0225,1.25e-07,1947.598406,-5.715440079,-4.236925517,300.4704816,307.0124529,303.0872701,0.4098996232,9.8808e+19,4.75032736e-06,12.351,0.009251729993,-2.715021138e-05,-2.012678321e-05,9.624296953,0.4188241323,1.97616e+20
1023,-0.0325,-0.0225,-0.0225,1.25e-07,1950.349842,1.151751573,-4.615787449,297.6563943,301.7835389,299.3072521,0.402970252,9.8056e+19,4.71175808e-06,12.257,0.009189576627,5.426774781e-06,-2.174847381e-05,9.565953357,0.4085576222,1.96112e+20
1024,-0.0275,-0.0225,-0.0225,1.25e-07,1949.982082,1.764548656,-1.628309185,297.9227247,301.0772286,299.1845263,0.4007970384,9.744e+19,4.68316704e-06,12.18,0.009132091815,8.263676105e-06,-7.625643908e-06,9.504916762,0.4050408094,1.9488e+20
1025,-0.0225,-0.0225,-0.0225,1.25e-07,1945.077077,8.04121997,-1.246023173,301.7176441,297.01361,299.8360305,0.4071687259,9.7744e+19,4.69725008e-06,12.218,0.009136513456,3.777162115e-05,-5.852882449e-06,9.496520045,0.4008206199,1.95488e+20
1026,-0.0175,-0.0225,-0.0225,1.25e-07,1944.733076,8.150215212,0.9116635279,302.9668576,298.1758245,301.0504444,0.4126024317,9.864e+19,4.737696e-06,12.33,0.009213554117,3.861324201e-05,4.319184649e-06,9.57801469,0.4060776524,1.9728e+20
1027,-0.0125,-0.0225,-0.0225,1.25e-07,1942.867568,2.998455955,-4.24203482,304.5110062,301.0723868,303.1355585,0.4177660466,9.9368e+19,4.77123024e-06,12.421,0.009269868494,1.430632373e-05,-2.023972481e-05,9.631776877,0.4130485211,1.98736e+20
1028,-0.0075,-0.0225,-0.0225,1.25e-07,1948.28157,2.08619275,-2.051727681,299.4722371,301.214063,300.1689675,0.4094309127,9.9024e+19,4.75009712e-06,12.378,0.009254526675,9.909618172e-06,-9.745905749e-06,9.629378584,0.4118122932,1.98048e+20
1029,-0.0025,-0.0225,-0.0225,1.25e-07,1952.474327,0.5078923752,-1.389193165,295.2474808,301.7937779,297.8659997,0.4049593591,9.9344e+19,4.76455344e-06,12.418,0.009302668272,2.419880363e-06,-6.618885072e-06,9.689054738,0.413938214,1.98688e+20
1030,0.0025,-0.0225,-0.0225,1.25e-07,1948.007533,2.697993558,-0.6979890835,298.0136251,296.945437,297.5863499,0.4107612712,9.9832e+19,4.79052896e-06,12.479,0.009331986503,1.292481627e-05,-3.343736918e-06,9.705550515,0.4092889551,1.99664e+20
1031,0.0075,-0.0225,-0.0225,1.25e-07,1946.189543,0.9363255434,1.076131049,304.4625804,295.5483442,300.896886,0.4288642724,1.02024e+20,4.89881216e-06,12.753,0.009534017,4.586882958e-06,5.271763868e-06,9.920803487,0.4163077296,2.04048e+20
1032,0.0125,-0.0225,-0.0225,1.25e-07,1944.734112,-0.009630033133,3.749121764,302.5424806,301.0962972,301.9640072,0.4217486629,1.00968e+20,4.84721904e-06,12.621,0.009426552214,-4.667887996e-08,1.81728144e-05,9.798725883,0.4197326619,2.01936e+20
1033,0.0175,-0.0225,-0.0225,1.25e-07,1946.785286,1.072255312,3.345924788,297.6425519,304.8004218,300.5056999,0.4044966471,9.8432e+19,4.72765328e-06,12.304,0.009203725843,5.069251342e-06,1.58183723e-05,9.565613177,0.4142242024,1.96864e+20
1034,0.0225,-0.0225,-0.0225,1.25e-07,1949.868514,1.364365043,1.265283559,295.1308711,303.9243173,298.6482496,0.3987036303,9.7848e+19,4.70017952e-06,12.231,0.009164732054,6.412760634e-06,5.947059872e-06,9.533074817,0.4105830345,1.95696e+20
1035,0.0275,-0.0225,-0.0225,1.25e-07,1950.364215,0.8985720272,0.7921440413,299.0767885,301.7153965,300.1322317,0.4054547678,9.8192e+19,4.7139512e-06,12.274,0.009193921731,4.235824686e-06,3.734128354e-06,9.573933503,0.4090318966,1.96384e+20
1036,0.0325,-0.0225,-0.0225,1.25e-07,1951.596581,6.897162446,-1.320092268,299.7726528,302.230325,300.7557217,0.4112653844,9.9368e+19,4.76752304e-06,12.421,0.009304281666,3.288238087e-05,-6.293570302e-06,9.696117774,0.4146371247,1.98736e+20
1037,0.0375,-0.0225,-0.0225,1.25e-07,1948.216969,0.7490657077,-3.729993591,303.2530462,298.9099138,301.5157933,0.4158727462,9.9328e+19,4.76704e-06,12.416,0.009287228222,3.570826191e-06,-1.778102865e-05,9.670611429,0.4099166959,1.98656e+20
1038,0.0425,-0.0225,-0.0225,1.25e-07,1945.22635,-0.2333487641,-8.030367989,303.6736924,300.7651197,302.5102633,0.4164496086,9.9328e+19,4.76407424e-06,12.416,0.009267202745,-1.111690836e-06,-3.825726927e-05,9.638231638,0.4124608733,1.98656e+20
1039,0.0475,-0.0225,-0.0225,1.25e-07,1945.535675,-1.949397103,-3.518401302,302.5478876,304.3067438,303.2514301,0.4191830899,1.00352e+20,4.81243168e-06,12.544,0.009362757518,-9.381340373e-06,-1.693206589e-05,9.736602951,0.4216200025,2.00704e+20
1040,-0.0475,-0.0175,-0.0225,1.25e-07,1952.887284,4.363174767,3.970684874,302.3119455,301.8930642,302.144393,0.4261688098,1.02104e+20,4.90518016e-06,12.763,0.009579263963,2.14021583e-05,1.947692467e-05,9.992949967,0.4255783133,2.04208e+20
1041,-0.0425,-0.0175,-0.0225,1.25e-07,1953.480621,4.959330884,7.097049268,300.0717818,303.5980252,301.4822792,0.4149238326,1.00152e+20,4.8090632e-06,12.519,0.009394411769,2.384973565e-05,3.413015846e-05,9.79846667,0.4197997407,2.00304e+20
1042,-0.0375,-0.0175,-0.0225,1.25e-07,1954.431681,5.88243762,-4.094361048,299.5714183,303.0034343,300.9442247,0.4091363632,9.892e+19,4.74817392e-06,12.365,0.009279981536,2.793083689e-05,-1.944073835e-05,9.682371451,0.4138236013,1.9784e+20
1043,-0.0325,-0.0175,-0.0225,1.25e-07,1955.727724,3.22411058,-5.872021334,300.6305628,303.617356,301.8252801,0.4104832625,9.8896e+19,4.74425104e-06,12.362,0.009278463287,1.529598997e-05,-2.785834332e-05,9.688905286,0.4145614526,1.97792e+20
1044,-0.0275,-0.0175,-0.0225,1.25e-07,1956.511221,4.065310052,-7.247663515,300.4014724,306.6771098,302.9117274,0.4089759828,9.8608e+19,4.73218304e-06,12.326,0.009258569219,1.923779128e-05,-3.429727037e-05,9.67087465,0.4175198322,1.97216e+20
1045,-0.0225,-0.0175,-0.0225,1.25e-07,1959.426857,-2.98705552,-0.6272723296,296.6591863,307.2532265,300.8968024,0.4096480388,1.00016e+20,4.79807872e-06,12.502,0.009401484305,-1.433212753e-05,-3.009702016e-06,9.825254827,0.4242770407,2.00032e+20
1046,-0.0175,-0.0175,-0.0225,1.25e-07,1953.656347,-3.665764542,1.560056837,300.1660329,303.0602913,301.3237363,0.4181706284,1.00904e+20,4.84064176e-06,12.613,0.0094569505,-1.774465292e-05,7.551676272e-06,9.865110043,0.4222027097,2.01808e+20
1047,-0.0125,-0.0175,-0.0225,1.25e-07,1951.016019,-2.338684243,-1.117283101,302.2948123,298.7648151,300.8828134,0.4218374675,1.01072e+20,4.8526376e-06,12.634,0.00946757369,-1.134878709e-05,-5.421769988e-06,9.868466463,0.4169115309,2.02144e+20
1048,-0.0075,-0.0175,-0.0225,1.25e-07,1952.287515,4.757782306,2.753300939,299.2252762,297.9063625,298.6977107,0.4165956308,1.0084e+20,4.84312064e-06,12.605,0.009455163961,2.304251369e-05,1.333456861e-05,9.854565898,0.4147593765,2.0168e+20
1049,-0.0025,-0.0175,-0.0225,1.25e-07,1951.355042,-0.3668207845,-1.852876368,297.1637524,299.1580544,297.9614732,0.414972728,1.01144e+20,4.86059312e-06,12.643,0.009484742891,-1.782966581e-06,-9.006078126e-06,9.876518192,0.4177576605,2.02288e+20
1050,0.0025,-0.0175,-0.0225,1.25e-07,1948.121211,2.318103824,0.939522562,300.9608803,299.2349609,300.2705125,0.420507899,1.012e+20,4.85853664e-06,12.65,0.009465018281,1.126259236e-05,4.564704792e-06,9.850278483,0.4180964138,2.024e+20
1051,0.0075,-0.0175,-0.0225,1.25e-07,1944.26893,2.214616361,-0.7272380688,298.8755712,295.6433106,297.582667,0.4156796066,1.00736e+20,4.83711952e-06,12.592,0.009404661195,1.071236403e-05,-3.517737458e-06,9.766127832,0.4111841411,2.01472e+20
1052,0.0125,-0.0175,-0.0225,1.25e-07,1940.827941,0.9335257432,-5.866355732,301.9782558,294.1993458,298.8666918,0.4248979093,1.01912e+20,4.89344528e-06,12.739,0.009497335326,4.568157142e-06,-2.870669077e-05,9.853780079,0.4139526093,2.03824e+20
1053,0.0175,-0.0175,-0.0225,1.25e-07,1945.356384,-2.826698747,4.003431707,302.7507198,294.8368468,299.5851706,0.41575234,9.9464e+19,4.7738936e-06,12.433,0.009286924391,-1.349435906e-05,1.9111957e-05,9.656874665,0.4048846162,1.98928e+20
1054,0.0225,-0.0175,-0.0225,1.25e-07,1950.707445,0.4604557913,0.6480983588,299.3413823,298.6470974,299.0636683,0.4132856795,1e+20,4.8012008e-06,12.5,0.009365738144,2.210740714e-06,3.111650359e-06,9.754837598,0.412327115,2e+20
1055,0.0275,-0.0175,-0.0225,1.25e-07,1953.282022,-3.465243447,1.527844769,298.8891326,299.9762671,299.3239864,0.4140478228,1.00336e+20,4.81677184e-06,12.542,0.009408513839,-1.669128705e-05,7.359279657e-06,9.809846744,0.4155538183,2.00672e+20
1056,0.0325,-0.0175,-0.0225,1.25e-07,1953.049637,-10.70448505,3.792661114,296.9985108,300.6985288,298.478518,0.4116911979,1.004e+20,4.8198008e-06,12.55,0.009413310202,-5.159348563e-05,1.827987107e-05,9.810178639,0.4168200615,2.008e+20
1057,0.0375,-0.0175,-0.0225,1.25e-07,1951.962225,-1.636743758,3.403602452,296.8982474,300.0254575,298.1491314,0.4100109442,1.00024e+20,4.80252864e-06,12.503,0.00937435449,-7.860508772e-06,1.634589825e-05,9.764243592,0.4143295631,2.00048e+20
1058,0.0425,-0.0175,-0.0225,1.25e-07,1953.636612,2.160235614,2.820284894,300.8736399,301.0059267,300.9265546,0.4213165039,1.01424e+20,4.87345424e-06,12.678,0.009520958629,1.052780941e-05,1.374452937e-05,9.932252188,0.4215017465,2.02848e+20
1059,0.0475,-0.0175,-0.0225,1.25e-07,1953.937965,1.216529854,0.9118502345,305.1229015,298.0011079,302.274184,0.4307717385,1.02256e+20,4.91521392e-06,12.782,0.009604023082,5.979504474e-06,4.481938966e-06,10.02899594,0.4207172084,2.04512e+20
1060,-0.0475,-0.0125,-0.0225,1.25e-07,1952.111833,1.490928051,-3.818162674,297.6733485,303.7431112,300.1012536,0.4031247192,9.8088e+19,4.71112768e-06,12.261,0.009196648092,7.02395241e-06,-1.798785186e-05,9.581169439,0.4113447073,1.96176e+20
1061,-0.0425,-0.0125,-0.0225,1.25e-07,1949.576479,-1.552496015,4.233674984,301.1019451,302.2449192,301.5591348,0.4145191373,9.9712e+19,4.78500192e-06,12.464,0.009328727193,-7.428696415e-06,2.025814293e-05,9.715360911,0.4160926398,1.99424e+20
1062,-0.0375,-0.0125,-0.0225,1.25e-07,1950.678317,1.565403337,8.74450043,295.4261886,300.1282605,297.3070173,0.4082064714,1.0008e+20,4.80221984e-06,12.51,0.009367586113,7.517410963e-06,4.199301346e-05,9.74907275,0.4147035805,2.0016e+20
1063,-0.0325,-0.0125,-0.0225,1.25e-07,1949.634642,-0.02041792019,2.578790475,294.1528613,299.2630967,296.1969555,0.4079090854,1.0044e+20,4.81895984e-06,12.555,0.009395211043,-9.839313742e-08,1.242708774e-05,9.770494113,0.4149955758,2.0088e+20
1064,-0.0275,-0.0125,-0.0225,1.25e-07,1945.024469,-0.2597994619,2.415556783,296.4584773,297.927994,297.046284,0.413496684,1.01024e+20,4.85019376e-06,12.628,0.009433745542,-1.260077729e-06,1.171591843e-05,9.794692296,0.415546348,2.02048e+20
1065,-0.0225,-0.0125,-0.0225,1.25e-07,1947.412942,-0.7649780291,-0.4095365602,297.897731,297.4409192,297.7150063,0.4119176669,1.00152e+20,4.81239968e-06,12.519,0.009371729418,-3.681380022e-06,-1.970853611e-06,9.743191889,0.4112860111,2.00304e+20
1066,-0.0175,-0.0125,-0.0225,1.25e-07,1951.144553,-0.950796245,2.319061932,297.2713888,293.8792021,295.9145141,0.4077025027,9.9336e+19,4.77662704e-06,12.417,0.009319889833,-4.541599053e-06,1.107729393e-05,9.7037949,0.4030501781,1.98672e+20
1067,-0.0125,-0.0125,-0.0225,1.25e-07,1953.303452,4.224523965,3.977967706,295.8351105,295.9850203,295.8950744,0.3988054493,9.764e+19,4.69352624e-06,12.205,0.009167881005,1.982791408e-05,1.867069581e-05,9.552113997,0.3990075377,1.9528e+20
1068,-0.0075,-0.0125,-0.0225,1.25e-07,1954.056398,3.232837964,-1.722358376,296.438257,293.3432131,295.2002394,0.4005353125,9.7864e+19,4.70388928e-06,12.233,0.009191664945,1.520691184e-05,-8.101783103e-06,9.581350376,0.3963534152,1.95728e+20
1069,-0.0025,-0.0125,-0.0225,1.25e-07,1957.229755,2.074416623,-0.4214639135,295.1639527,292.871458,294.2469549,0.4021714737,9.8688e+19,4.74289376e-06,12.336,0.009282932793,9.838737655e-06,-1.998958565e-06,9.687683976,0.3990478675,1.97376e+20
1070,0.0025,-0.0125,-0.0225,1.25e-07,1951.685419,-0.2144146768,0.5556494224,300.0956592,292.8916199,297.2140435,0.4187023658,1.01056e+20,4.8537472e-06,12.632,0.009472987637,-1.040714637e-06,2.696981828e-06,9.872200331,0.4086510764,2.02112e+20
1071,0.0075,-0.0125,-0.0225,1.25e-07,1948.71291,-1.612000946,1.635110383,302.4727087,296.7541969,300.185304,0.4219520783,1.0104e+20,4.85358576e-06,12.63,0.009458245229,-7.823984836e-06,7.93614847e-06,9.848643203,0.4139747043,2.0208e+20
1072,0.0125,-0.0125,-0.0225,1.25e-07,1946.631632,-1.470507464,4.126106601,295.9862736,293.4930855,294.9889983,0.4117919071,1.00768e+20,4.8411496e-06,12.596,0.009423934947,-7.118946623e-06,1.997509932e-05,9.790199238,0.4083232507,2.01536e+20
1073,0.0175,-0.0125,-0.0225,1.25e-07,1947.063981,2.492196084,0.385258817,296.6760188,292.0822204,294.8384994,0.4101955776,1.00144e+20,4.80996224e-06,12.518,0.009365304227,1.198736906e-05,1.853080362e-06,9.732731926,0.4038440167,2.00288e+20
1074,0.0225,-0.0125,-0.0225,1.25e-07,1944.439863,-1.780035226,-3.705096195,298.8791095,289.9420441,295.3042833,0.4183914949,1.01392e+20,4.86947712e-06,12.674,0.009468405425,-8.667840805e-06,-1.804188115e-05,9.833000854,0.4058807773,2.02784e+20
1075,0.0275,-0.0125,-0.0225,1.25e-07,1943.861761,-6.300299952,0.3821518773,294.3159115,296.5143275,295.1952779,0.4116135238,1.01296e+20,4.8633184e-06,12.662,0.009453618669,-3.064036468e-05,1.858526256e-06,9.80578108,0.4146881035,2.02592e+20
1076,0.0325,-0.0125,-0.0225,1.25e-07,1946.145916,-5.054264559,-0.2844150199,294.3286086,302.3588402,297.5407013,0.4074375965,1.00264e+20,4.81363568e-06,12.533,0.009368037422,-2.432938822e-05,-1.369070288e-06,9.72700196,0.4185538054,2.00528e+20
1077,0.0375,-0.0125,-0.0225,1.25e-07,1949.483966,-8.894596905,-4.080393284,294.2349519,297.6265592,295.5915948,0.4060079945,9.9944e+19,4.79928528e-06,12.493,0.0093561297,-4.2687708e-05,-1.958297143e-05,9.729054205,0.4106879948,1.99888e+20
1078,0.0425,-0.0125,-0.0225,1.25e-07,1950.179329,-8.098365366,-3.689903116,295.176605,297.8147017,296.2318437,0.3980155486,9.7664e+19,4.68945216e-06,12.208,0.009145272669,-3.797689696e-05,-1.730362414e-05,9.514669883,0.4015727529,1.95328e+20
1079,0.0475,-0.0125,-0.0225,1.25e-07,1954.226523,-6.413371396,-2.35267515,297.1872863,301.0891336,298.7480252,0.3997419993,9.7424e+19,4.67776256e-06,12.178,0.009141407663,-3.00002286e-05,-1.100525573e-05,9.531912803,0.4049903135,1.94848e+20
1080,-0.0475,-0.0075,-0.0225,1.25e-07,1949.204618,-2.869733016,-2.991614554,298.4324899,291.2173112,295.5464184,0.4086027207,9.9168e+19,4.75949408e-06,12.396,0.009277227841,-1.36584773e-05,-1.423857176e-05,9.654552652,0.3987239652,1.98336e+20
1081,-0.0425,-0.0075,-0.0225,1.25e-07,1946.361962,1.058104913,-0.1707183748,297.3865181,287.4299408,293.4038872,0.4080246353,9.9376e+19,4.76731248e-06,12.422,0.00927891567,5.044316755e-06,-8.138678388e-07,9.642103944,0.3943638653,1.98752e+20
1082,-0.0375,-0.0075,-0.0225,1.25e-07,1947.115933,-2.317162586,0.9849817037,295.9881408,289.6946262,293.470735,0.406106013,9.9376e+19,4.76418784e-06,12.422,0.009276426053,-1.103939782e-05,4.692637856e-06,9.640312606,0.3974710923,1.98752e+20
1083,-0.0325,-0.0075,-0.0225,1.25e-07,1946.605643,-5.03632489,2.378642819,301.2828776,288.2666735,296.0763959,0.4133372985,9.9368e+19,4.76339216e-06,12.421,0.009272446059,-2.39899905e-05,1.133040856e-05,9.644977745,0.395480052,1.98736e+20
1084,-0.0275,-0.0075,-0.0225,1.25e-07,1951.700218,-4.639940397,1.518115642,301.3974463,294.7001576,298.7185308,0.4138939575,9.9464e+19,4.76918016e-06,12.433,0.009308009956,-2.212871168e-05,7.240166998e-06,9.704120298,0.4046969077,1.98928e+20
1085,-0.0225,-0.0075,-0.0225,1.25e-07,1948.928719,4.022670026,1.361263887,303.1197674,296.1069703,300.3146486,0.4180335842,9.9888e+19,4.79027312e-06,12.486,0.009335900857,1.92696881e-05,6.520825809e-06,9.724596223,0.4083622101,1.99776e+20
1086,-0.0175,-0.0075,-0.0225,1.25e-07,1947.428166,2.888246199,-2.057678911,304.2280403,294.4273671,300.307771,0.4176466596,9.9432e+19,4.76832768e-06,12.429,0.009285975631,1.37721043e-05,-9.811687306e-06,9.668385221,0.4041922179,1.98864e+20
1087,-0.0125,-0.0075,-0.0225,1.25e-07,1948.200598,-1.406123081,0.8938623935,298.7190735,293.5662871,296.657959,0.4066195239,9.8592e+19,4.72752e-06,12.324,0.009210157293,-6.647474989e-06,4.225752342e-06,9.581552822,0.3996054971,1.97184e+20
1088,-0.0075,-0.0075,-0.0225,1.25e-07,1949.33938,2.32586821,8.975807034,296.8714613,292.0816036,294.9555182,0.4057768272,9.9e+19,4.7480808e-06,12.375,0.009255620883,1.104341019e-05,4.261785704e-05,9.630042486,0.3992298414,1.98e+20
1089,-0.0025,-0.0075,-0.0225,1.25e-07,1950.231027,-0.6468297065,6.75889123,298.6203297,294.1570888,296.8350333,0.402329228,9.7584e+19,4.6798536e-06,12.198,0.009126795691,-3.02706833e-06,3.163062145e-05,9.503281781,0.3963159325,1.95168e+20
1090,0.0025,-0.0075,-0.0225,1.25e-07,1953.278066,0.562161511,3.30532185,296.0422489,294.4582972,295.4086682,0.4006215133,9.8016e+19,4.70195408e-06,12.252,0.00918422377,2.64325761e-06,1.554147156e-05,9.570630117,0.398478018,1.96032e+20
1091,0.0075,-0.0075,-0.0225,1.25e-07,1959.960059,3.384502251,4.814307652,296.3558007,294.2580585,295.5167038,0.3980671184,9.7288e+19,4.6737688e-06,12.161,0.009160400171,1.581838102e-05,2.25009609e-05,9.574190837,0.3952494169,1.94576e+20
1092,0.0125,-0.0075,-0.0225,1.25e-07,1951.206208,1.734858459,2.87001267,301.9900023,294.8960709,299.1524297,0.4147076849,9.9464e+19,4.77532352e-06,12.433,0.009317640896,8.284510405e-06,1.370523901e-05,9.71240776,0.4049659456,1.98928e+20
1093,0.0175,-0.0075,-0.0225,1.25e-07,1947.724654,-3.877420249,6.857136205,306.7906071,299.1321981,303.7272435,0.42800947,1.01048e+20,4.85591728e-06,12.631,0.009457989802,-1.882843199e-05,3.329768619e-05,9.852944827,0.4173250766,2.02096e+20
1094,0.0225,-0.0075,-0.0225,1.25e-07,1950.482948,-2.637533533,3.280749449,301.7954034,298.5061224,300.479691,0.4152404658,9.9656e+19,4.78610512e-06,12.457,0.009335216425,-1.262351274e-05,1.570201173e-05,9.726993331,0.4107147422,1.99312e+20
